# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Dec 21 02:53:37 AEDT 2019 [seed=1576857214344]
# -overwrite Liberia_subset_sc_iso.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-44222.8337368677	-282.8423610419111	-43939.99137582579	2.7457005909589727	2.7457005909589727	14.022075973857012	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.005	0.004999999999999999	-43939.99137582579	0.0	-270.3294255769409
10000	-39381.47827668023	-541.8798223001162	-38839.59845438012	0.3728682246385091	0.3728682246385091	15.046299698120311	6.627806028364005	13.918955043171408	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0168910860382039	0.005	0.004999999999999996	-38839.59845438012	0.0	-516.4140933418379
20000	-37943.15962377745	-539.7362659308245	-37403.42335784662	0.30593329368825395	0.30593329368825395	14.930806480943364	7.74795887985339	18.657569631417246	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.03143115058376788	0.005	0.005000000000000001	-37403.42335784662	0.0	-509.5028310536807
30000	-37286.41417004733	-528.5959520932623	-36757.81821795407	0.2375330066339492	0.2375330066339492	14.457171528558915	9.497709727545244	23.862624163480763	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.019002658624122214	0.005	0.005000000000000001	-36757.81821795407	0.0	-493.18230217046585
40000	-36545.57252512507	-511.4425049026225	-36034.130020222445	0.22358031685928645	0.22358031685928645	13.635087922822166	13.323673134891347	32.60773488118489	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.010573135500709579	0.005	0.004999999999999999	-36034.130020222445	0.0	-467.3005650487346
50000	-35980.74056259386	-494.84946594977964	-35485.89109664408	0.21089346736654163	0.21089346736654163	12.872701512211355	12.740796474736099	34.36128171163575	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.012490110257136465	0.005	0.005000000000000004	-35485.89109664408	0.0	-448.95015114469464
60000	-35675.995203667524	-481.499416854607	-35194.49578681292	0.1914268076705524	0.1914268076705524	12.041186804988527	11.756470538415293	36.8483276042345	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.026324354490234632	0.005	0.0049999999999999975	-35194.49578681292	0.0	-433.0853975117164
70000	-35583.675010999264	-483.66789030310963	-35100.00712069616	0.16850593497699615	0.16850593497699615	12.197118904247347	12.76324946441821	37.9758302484608	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.02570393656569241	0.005	0.004999999999999998	-35100.00712069616	0.0	-434.1275990840526
80000	-35358.175590908184	-475.0597410272163	-34883.11584988097	0.18722385508242617	0.18722385508242617	11.485358208309083	9.701706351548996	38.550916015978345	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.043744234495669394	0.005	0.004999999999999996	-34883.11584988097	0.0	-424.9083140602129
90000	-35082.245772673865	-469.65923175998284	-34612.58654091388	0.19734569555407422	0.19734569555407422	11.169354626632328	7.783656759430854	31.211715019920838	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.010784262000460735	0.005	0.004999999999999993	-34612.58654091388	0.0	-426.9129449145233
100000	-34775.911134326285	-465.34617743143446	-34310.56495689485	0.21700367468058976	0.21700367468058976	10.895625771046696	7.565371208001368	29.835246992468353	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.019602631895462738	0.005	0.004999999999999999	-34310.56495689485	0.0	-423.9587240564929
