# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Dec 17 12:41:23 AEDT 2019 [seed=1576546881783]
# -overwrite Democratic_Republic_of_the_Congo_subset_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-47461.57016816101	-40.39674457347181	-47421.173423587534	5.412337278366249	2012.0132617128038	13.246793897618883	1.0	0.0	0.5	0.25	0.25	-47421.173423587534	0.0	-25.98477064832376
5000	-29087.104856696675	-1.8791558866894302	-29085.225700809984	2.9828398815053614	2014.4427591096646	4.010217021067868	1.5588270892958707	0.5737570535966725	0.1311237290924079	0.005653471626220598	0.005653471626220599	-29085.225700809984	0.0	7.782660851779925
10000	-29050.731699493364	17.483600072650077	-29068.215299566014	2.949243152912	2014.476355838258	3.603831327842216	0.2821533502136739	0.4575550373079318	0.02366394855606638	0.00602474351498096	0.0060247435149809615	-29068.215299566014	0.0	26.898549441952078
15000	-29045.564317398363	11.049001934607778	-29056.61331933297	2.923620096669234	2014.5019788945008	3.6547816959175865	0.19916189736929332	0.2368146042510917	0.06069781217836386	0.006116189515315102	0.006116189515315102	-29056.61331933297	0.0	20.31843171596471
20000	-29050.721410686212	11.899652915406044	-29062.62106360162	2.931087540517934	2014.4945114506522	3.6010202075029443	0.09166052188494861	0.09778436049110972	0.03771453414767874	0.006063118573553872	0.006063118573553871	-29062.62106360162	0.0	20.98661698545581
25000	-29061.286242518032	5.618780430960598	-29066.90502294899	2.9233963487172696	2014.5022026424529	3.802052790768978	0.3621731012441871	0.1656038703624314	0.01700563590918151	0.005833515242728747	0.005833515242728747	-29066.90502294899	0.0	14.686030619810767
30000	-29052.640428215767	9.293073743795103	-29061.933501959564	2.923507942463885	2014.5020910487062	3.6702270139710644	0.2889260217459157	0.3331593137566764	0.04527110945111339	0.006347189059220005	0.006347189059220005	-29061.933501959564	0.0	18.645365823974032
35000	-29052.30258508317	6.004971514446517	-29058.307556597614	2.9244828571964954	2014.5011161339735	3.761687832352993	0.3935454849098821	0.2833731493185172	0.07568110753623324	0.0061875334127225075	0.006187533412722508	-29058.307556597614	0.0	15.343233541662757
40000	-29059.542994262487	-1.375955284270315	-29058.167038978216	2.9586755869425434	2014.4669234042276	4.162895450298016	0.16382515070804968	-0.2182295537601746	0.07820854309340078	0.005424747049142558	0.005424747049142556	-29058.167038978216	0.0	7.78506862592346
45000	-29060.409504436197	2.423826197149946	-29062.833330633348	2.9438273743412604	2014.4817716168288	4.03400660025631	0.2645542015713879	0.016584053989489034	0.08491904757495117	0.005139510022090229	0.005139510022090225	-29062.833330633348	0.0	11.383495413972728
50000	-29058.056464000074	5.740575347192827	-29063.797039347268	2.9313076764618438	2014.4942913147083	3.7162010307796494	0.5070755426526686	0.2942285192346892	0.10247868350343516	0.006194523690231567	0.006194523690231567	-29063.797039347268	0.0	15.14968102179218
55000	-29053.38491913838	4.98555424442274	-29058.370473382805	2.9243814762145917	2014.5012175149554	3.9184535835088496	0.1272171960257615	-0.1855158554475962	0.20470207384686967	0.005862966257448991	0.005862966257448991	-29058.370473382805	0.0	14.436341339686129
60000	-29055.194199679026	6.248152591239547	-29061.442352270267	2.9351165108453072	2014.4904824803248	3.909974931000631	0.11960121618652297	-0.11088988397950339	0.2847939939814372	0.006134320140098329	0.006134320140098328	-29061.442352270267	0.0	15.809213612025902
65000	-29055.749112614598	9.056090202689804	-29064.805202817286	2.9309784133389885	2014.494620577831	3.7864097613612504	0.1261965354088702	0.02555592374175908	0.10560297721339314	0.0064942443811478855	0.006494244381147884	-29064.805202817286	0.0	18.218604995132697
70000	-29052.030346041527	9.462164019481552	-29061.49251006101	2.936779146245753	2014.4888198449244	3.7209650401402445	0.06646583069600306	-0.3007787324199902	0.17147675406206872	0.006072667804204867	0.006072667804204865	-29061.49251006101	0.0	19.00481335814756
75000	-29051.649357505787	11.13170143496961	-29062.781058940756	2.943555198324663	2014.4820437928454	3.7445637056910543	0.09035466161188788	-0.09611781361003091	0.43149315403279226	0.005564334192905684	0.005564334192905683	-29062.781058940756	0.0	20.941091345442324
