# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Dec 09 15:17:54 AEDT 2019 [seed=1575863808847]
# -overwrite ebola_early2014_ucld_het.xml
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood
6975000	-20284.095209340987	-21314.633017891556	-1030.5378085505693	0.8136285485214058	-17534.256751796678
6976000	-20290.516897692956	-21323.77664161806	-1033.259743925105	0.8136285485214058	-17542.203556144083
6977000	-20292.778003769	-21328.267866039132	-1035.4898622701326	0.8136285485214058	-17546.273374943812
6978000	-20289.640157666334	-21321.214682999005	-1031.5745253326704	0.8136285485214058	-17539.804996836356
6979000	-20294.50990815717	-21331.230588940416	-1036.720680783246	0.8136285485214058	-17548.91332031045
6980000	-20295.027890533114	-21337.99507665515	-1042.9671861220354	0.8136285485214058	-17555.58127089794
6981000	-20294.79945241095	-21337.394236335193	-1042.594783924243	0.8136285485214058	-17555.023004922386
6982000	-20293.35400995544	-21332.183076853806	-1038.829066898365	0.8136285485214058	-17550.08123464946
6983000	-20297.072938117148	-21340.306969440706	-1043.2340313235595	0.8136285485214058	-17557.512025196917
6984000	-20300.227877605183	-21345.940760260528	-1045.7128826553449	0.8136285485214058	-17562.557825365027
6985000	-20294.977144029705	-21335.70198176292	-1040.724837733216	0.8136285485214058	-17553.297633705206
6986000	-20304.075108910336	-21350.478115775008	-1046.4030068646705	0.8136285485214058	-17566.378166796992
6987000	-20297.68994868207	-21342.693686120398	-1045.0037374383285	0.8136285485214058	-17559.78374872205
6988000	-20295.35317511688	-21340.888662596655	-1045.5354874797736	0.8136285485214058	-17558.414233079424
6989000	-20307.006115621705	-21359.217362523235	-1052.2112469015287	0.8136285485214058	-17574.571157570124
6990000	-20296.596334584898	-21344.513495285068	-1047.91716070017	0.8136285485214058	-17561.807376333367
6991000	-20303.653256406018	-21348.515729881656	-1044.862473475636	0.8136285485214058	-17564.49440216718
6992000	-20300.411944107622	-21351.651024118593	-1051.2390800109717	0.8136285485214058	-17568.233784481865
6993000	-20295.63741159164	-21337.703050545504	-1042.065638953862	0.8136285485214058	-17555.17564746391
6994000	-20299.374926752957	-21342.91464942686	-1043.539722673905	0.8136285485214058	-17559.69068021973
6995000	-20295.64202335272	-21328.139083591603	-1032.4970602388823	0.8136285485214058	-17545.610821009403
6996000	-20293.718249636622	-21325.678074867123	-1031.959825230501	0.8136285485214058	-17543.508348784708
6997000	-20294.302982023943	-21337.598079534266	-1043.295097510323	0.8136285485214058	-17555.3193760281
6998000	-20304.496511430076	-21354.371442732816	-1049.8749313027392	0.8136285485214058	-17570.192956355542
6999000	-20300.87820692022	-21353.195626904246	-1052.3174199840269	0.8136285485214058	-17569.691489190365
7000000	-20295.986843621446	-21343.24078659695	-1047.2539429755063	0.8136285485214058	-17560.64825936077
7001000	-20302.770119885026	-21339.737110277078	-1036.9669903920512	0.8136285485214058	-17555.880373997872
7002000	-20303.450364579352	-21344.07105870995	-1040.6206941305963	0.8136285485214058	-17560.0875442397
7003000	-20296.751457525435	-21333.656338716242	-1036.9048811908078	0.8136285485214058	-17550.921309276953
7004000	-20298.52841816889	-21336.24626108086	-1037.7178429119708	0.8136285485214058	-17553.180056907233
7005000	-20292.291722586324	-21329.939925176175	-1037.6482025898504	0.8136285485214058	-17548.0360630107
7006000	-20300.57090285121	-21337.83737444012	-1037.266471588913	0.8136285485214058	-17554.390509431625
7007000	-20301.52661470369	-21342.424268229897	-1040.89765352621	0.8136285485214058	-17558.79928581626
7008000	-20300.65922656357	-21339.710575136927	-1039.051348573357	0.8136285485214058	-17556.247249109958
7009000	-20306.749272104866	-21349.43546398149	-1042.6861918766217	0.8136285485214058	-17564.837127327417
7010000	-20295.797818349045	-21330.768673305396	-1034.9708549563518	0.8136285485214058	-17548.2113749836
7011000	-20294.28804524571	-21327.538735744256	-1033.2506904985473	0.8136285485214058	-17545.26281602713
7012000	-20291.771774969016	-21320.525511985194	-1028.7537370161767	0.8136285485214058	-17538.718553211846
7013000	-20295.248778129975	-21328.226401474385	-1032.9776233444097	0.8136285485214058	-17545.771428575135
7014000	-20293.56634594375	-21329.49609773356	-1035.9297517898117	0.8136285485214058	-17547.354682162873
7015000	-20298.503008501095	-21340.089005535927	-1041.585997034833	0.8136285485214058	-17557.027536998965
7016000	-20294.831713749314	-21336.220078747927	-1041.3883649986137	0.8136285485214058	-17553.84283474266
7017000	-20290.995911099322	-21328.413045229645	-1037.4171341303227	0.8136285485214058	-17546.750685331845
7018000	-20293.05759634886	-21331.7570007313	-1038.6994043824404	0.8136285485214058	-17549.710401561053
7019000	-20294.757120493716	-21340.374587641625	-1045.6174671479107	0.8136285485214058	-17558.011245689675
7020000	-20295.249278417963	-21346.944242463556	-1051.6949640455946	0.8136285485214058	-17564.489176324907
7021000	-20298.459853374894	-21352.01648687525	-1053.5566335003557	0.8136285485214058	-17568.9630612218
7022000	-20295.112018132648	-21340.680659163787	-1045.5686410311394	0.8136285485214058	-17558.25117442374
7023000	-20302.277463059116	-21346.154095263715	-1043.8766322045988	0.8136285485214058	-17562.389176152235
7024000	-20297.134954671787	-21339.409495467422	-1042.2745407956347	0.8136285485214058	-17556.60299310833
7025000	-20295.443220522116	-21322.40393840671	-1026.9607178845947	0.8136285485214058	-17539.91272699661
7026000	-20287.815461190276	-21312.69457763093	-1024.8791164406548	0.8136285485214058	-17531.624962799033
7027000	-20295.421417596874	-21325.25586698457	-1029.8344493876994	0.8136285485214058	-17542.768719017295
7028000	-20291.975865110813	-21319.472363474662	-1027.4964983638492	0.8136285485214058	-17537.62736812536
7029000	-20297.124041827265	-21324.570098656288	-1027.4460568290235	0.8136285485214058	-17541.765630139867
7030000	-20293.42032799914	-21319.541490426782	-1026.1211624276386	0.8136285485214058	-17537.42728843237
7031000	-20295.72334100285	-21325.142071423936	-1029.4187304210852	0.8136285485214058	-17542.59865355325
7032000	-20298.733235411364	-21326.029218103144	-1027.2959826917809	0.8136285485214058	-17542.92484184275
7033000	-20292.31616947666	-21317.070090206624	-1024.7539207299646	0.8136285485214058	-17535.161671838712
7034000	-20292.96622579093	-21319.032426314458	-1026.0662005235276	0.8136285485214058	-17537.00285600771
7035000	-20289.19030276929	-21316.83982381362	-1027.64952104433	0.8136285485214058	-17535.51397776109
7036000	-20287.968944847267	-21312.17547287733	-1024.2065280300635	0.8136285485214058	-17531.0772530735
7037000	-20296.069867515314	-21327.499068560985	-1031.4292010456702	0.8136285485214058	-17544.891068041194
7038000	-20293.820321556443	-21322.30689648569	-1028.4865749292483	0.8136285485214058	-17540.11814711142
7039000	-20296.69998590349	-21326.304885235266	-1029.6048993317747	0.8136285485214058	-17543.57944863687
7040000	-20304.217164860354	-21342.134894118564	-1037.9177292582094	0.8136285485214058	-17558.00846996695
7041000	-20301.06457838384	-21344.890935732146	-1043.8263573483048	0.8136285485214058	-17561.352063698072
7042000	-20294.320089936842	-21327.836593619315	-1033.5165036824737	0.8136285485214058	-17545.554701686593
7043000	-20293.919461511323	-21330.603292865675	-1036.6838313543503	0.8136285485214058	-17548.396066634115
7044000	-20299.61276602823	-21340.51524901347	-1040.9024829852438	0.8136285485214058	-17557.24695335539
7045000	-20301.475762678132	-21340.511309934376	-1039.035547256243	0.8136285485214058	-17556.89580488655
7046000	-20293.506767487237	-21327.587047722023	-1034.0802802347853	0.8136285485214058	-17545.45673587475
7047000	-20290.983322190626	-21321.513480165497	-1030.5301579748716	0.8136285485214058	-17539.853466480883
7048000	-20297.371180708677	-21334.174421383857	-1036.8032406751825	0.8136285485214058	-17551.323893235396
7049000	-20297.461528128526	-21329.022666172514	-1031.5611380439882	0.8136285485214058	-17546.155299844275
7050000	-20294.324335474135	-21326.968818225865	-1032.6444827517314	0.8136285485214058	-17544.686135046195
7051000	-20294.574896234226	-21323.44891790161	-1028.874021667384	0.8136285485214058	-17541.119537349397
7052000	-20297.224152271683	-21330.615337517902	-1033.3911852462172	0.8136285485214058	-17547.79221127265
7053000	-20292.00711168024	-21325.674710240695	-1033.6675985604568	0.8136285485214058	-17543.82389142289
7054000	-20302.50923232839	-21344.231436358255	-1041.722204029867	0.8136285485214058	-17560.423322071652
7055000	-20290.150380446496	-21330.643817345277	-1040.4934368987813	0.8136285485214058	-17549.13904022251
7056000	-20293.161695784733	-21332.163803735326	-1039.0021079505932	0.8136285485214058	-17550.097803402114
7057000	-20294.504174252863	-21332.22226498759	-1037.7180907347288	0.8136285485214058	-17549.906064993695
7058000	-20294.66210538412	-21332.434898942145	-1037.772793558025	0.8136285485214058	-17550.089265094084
7059000	-20288.39795061294	-21318.777113466556	-1030.3791628536183	0.8136285485214058	-17537.598939235486
7060000	-20290.087299009887	-21326.6747842243	-1036.5874852144134	0.8136285485214058	-17545.181763680437
7061000	-20302.090374727817	-21345.99642462219	-1043.9060498943718	0.8136285485214058	-17562.26637343457
7062000	-20300.48767629105	-21342.341689013916	-1041.8540127228669	0.8136285485214058	-17558.910335060238
7063000	-20295.203360431555	-21328.419644346806	-1033.2162839152525	0.8136285485214058	-17545.973136009932
7064000	-20299.664407804812	-21336.174008941092	-1036.509601136279	0.8136285485214058	-17552.89608873015
7065000	-20301.01160803391	-21338.417245799403	-1037.4056377654917	0.8136285485214058	-17554.888245926333
7066000	-20301.29788327543	-21337.87862407992	-1036.5807408044893	0.8136285485214058	-17554.296270674567
7067000	-20294.909183365566	-21329.36176911685	-1034.452585751287	0.8136285485214058	-17546.97008698676
7068000	-20299.813465304094	-21330.433396181623	-1030.6199308775301	0.8136285485214058	-17547.127695908184
7069000	-20296.21596748204	-21329.12952648173	-1032.91355899969	0.8136285485214058	-17546.49429709908
7070000	-20302.07282663307	-21343.76361138315	-1041.6907847500825	0.8136285485214058	-17560.036830659417
7071000	-20296.68323697452	-21338.25315519073	-1041.56991821621	0.8136285485214058	-17555.530840114538
7072000	-20294.35181621529	-21330.898517299087	-1036.5467010837974	0.8136285485214058	-17548.6107124938
7073000	-20295.975716216726	-21339.91628444843	-1043.9405682317054	0.8136285485214058	-17557.325831042817
7074000	-20302.5042074168	-21351.34143994642	-1048.8372325296168	0.8136285485214058	-17567.534262159883
7075000	-20300.516879990653	-21357.470108873134	-1056.9532288824826	0.8136285485214058	-17574.033312183572
7076000	-20309.969391681247	-21371.816748537865	-1061.8473568566203	0.8136285485214058	-17586.61827352441
7077000	-20305.132751296474	-21364.621935735013	-1059.4891844385384	0.8136285485214058	-17580.324872410347
7078000	-20296.895239704067	-21345.316318617082	-1048.4210789130166	0.8136285485214058	-17562.554492284467
7079000	-20301.2459378996	-21337.90320402088	-1036.6572661212801	0.8136285485214058	-17554.330531750617
7080000	-20287.152779490345	-21330.562609034638	-1043.409829544294	0.8136285485214058	-17549.616499153024
7081000	-20292.58619836407	-21330.835387193914	-1038.2491888298414	0.8136285485214058	-17548.876643150314
7082000	-20289.38436286269	-21322.603719419167	-1033.2193565564778	0.8136285485214058	-17541.241706105357
7083000	-20296.136913587146	-21343.063580772705	-1046.9266671855585	0.8136285485214058	-17560.443084779195
7084000	-20291.692961293884	-21327.726217629417	-1036.0332563355335	0.8136285485214058	-17545.933947475103
7085000	-20300.928990242737	-21349.012485046253	-1048.0834948035151	0.8136285485214058	-17565.49888277084
7086000	-20299.529951859127	-21359.264396983184	-1059.7344451240567	0.8136285485214058	-17576.011535522
7087000	-20296.785646260334	-21357.487799610735	-1060.7021533504026	0.8136285485214058	-17574.7463983673
7088000	-20303.165139186058	-21366.86190898482	-1063.696769798763	0.8136285485214058	-17582.931552385122
7089000	-20294.61700510166	-21368.79762291777	-1074.180617816109	0.8136285485214058	-17586.460394474812
7090000	-20302.241112751697	-21366.31530357514	-1064.0741908234409	0.8136285485214058	-17582.557159123215
7091000	-20293.684190144417	-21359.17529853261	-1065.4911083881914	0.8136285485214058	-17577.01192016719
7092000	-20300.644685727024	-21350.444024364995	-1049.7993386379715	0.8136285485214058	-17566.98340833484
7093000	-20300.287657402252	-21350.023725260224	-1049.7360678579698	0.8136285485214058	-17566.629649117174
7094000	-20291.854133447967	-21333.643766520603	-1041.7896330726353	0.8136285485214058	-17551.821458477993
7095000	-20292.73248651948	-21328.33907951365	-1035.606592994172	0.8136285485214058	-17546.353071534195
7096000	-20298.24761685294	-21333.596268212976	-1035.348651360035	0.8136285485214058	-17550.582397388178
7097000	-20299.125185512657	-21342.687102679305	-1043.5619171666476	0.8136285485214058	-17559.509678109625
7098000	-20296.98547267193	-21347.139755334938	-1050.1542826630064	0.8136285485214058	-17564.36111215313
7099000	-20292.543270683323	-21335.41558416572	-1042.8723134823963	0.8136285485214058	-17553.46484061629
7100000	-20305.927416337745	-21361.009924092163	-1055.082507754417	0.785132873868218	-16997.933656703106
7101000	-20306.605556857266	-21371.16769106368	-1064.5621342064146	0.785132873868218	-17007.945713570087
7102000	-20299.13643693221	-21352.234190211744	-1053.0977532795325	0.785132873868218	-16990.617081051176
7103000	-20296.05805595729	-21344.96165672783	-1048.9036007705392	0.785132873868218	-16984.005990440484
7104000	-20299.070666171636	-21350.36156180077	-1051.2908956291367	0.785132873868218	-16988.758584614516
7105000	-20295.69057751694	-21351.39021892124	-1055.6996414042978	0.785132873868218	-16990.513511670288
7106000	-20295.720800981697	-21363.42793482458	-1067.7071338428827	0.785132873868218	-17002.54473354461
7107000	-20300.280088915755	-21370.599589084857	-1070.3195001691022	0.785132873868218	-17008.73674670929
7108000	-20290.873675884442	-21352.63736247071	-1061.7636865862669	0.785132873868218	-16992.79564903039
7109000	-20298.430259189754	-21359.899554718726	-1061.4692955289704	0.785132873868218	-16998.434179940217
7110000	-20293.790751285564	-21352.666757593062	-1058.8760063074997	0.785132873868218	-16992.198260544596
7111000	-20290.9048616219	-21360.05373827258	-1069.1488766506795	0.785132873868218	-17000.20532404248
7112000	-20303.833148327984	-21371.003975902	-1067.1708275740148	0.785132873868218	-17008.377697861553
7113000	-20289.5694006519	-21357.183054449033	-1067.6136537971329	0.785132873868218	-16997.621586879617
7114000	-20298.03517839583	-21369.54418037548	-1071.5090019796505	0.785132873868218	-17008.163695471754
7115000	-20293.474179201177	-21380.448280754703	-1086.9741015535255	0.785132873868218	-17020.04780464022
7116000	-20289.504095377368	-21368.696028460432	-1079.1919330830654	0.785132873868218	-17009.148592847676
7117000	-20286.485951204173	-21357.440640610836	-1070.954689406661	0.785132873868218	-16998.541704962823
7118000	-20297.61655243113	-21375.071602883276	-1077.4550504521465	0.785132873868218	-17013.78106693751
7119000	-20292.214062063365	-21364.587667216012	-1072.3736051526473	0.785132873868218	-17004.457948849522
7120000	-20290.82813327818	-21373.642544902315	-1082.8144116241338	0.785132873868218	-17013.81061707092
7121000	-20291.05061474609	-21381.648073360506	-1090.597458614413	0.785132873868218	-17021.768341575484
7122000	-20299.01486331469	-21372.85031159881	-1073.8354482841205	0.785132873868218	-17011.259324612056
7123000	-20292.24793611797	-21381.319546970848	-1089.0716108528804	0.785132873868218	-17021.182550183592
7124000	-20284.984831396418	-21372.828471001354	-1087.843639604937	0.785132873868218	-17014.252076652414
7125000	-20295.274367171052	-21383.576569125635	-1088.3022019545815	0.785132873868218	-17022.78929179557
7126000	-20301.56444865891	-21388.308048293708	-1086.7435996347956	0.785132873868218	-17026.16923923121
7127000	-20303.266722596785	-21386.26370638849	-1082.996983791706	0.785132873868218	-17023.759134617074
7128000	-20304.38493968229	-21384.051169471735	-1079.6662297894427	0.785132873868218	-17021.306329608764
7129000	-20303.811607170624	-21382.431629998042	-1078.6200228274188	0.785132873868218	-17019.80998044417
7130000	-20302.4516355203	-21380.91096720872	-1078.4593316884204	0.785132873868218	-17018.581530854975
7131000	-20297.99226128889	-21372.75304873533	-1074.7607874464386	0.785132873868218	-17011.381785307032
7132000	-20300.74867218093	-21371.075935447294	-1070.3272632663643	0.785132873868218	-17009.11240993219
7133000	-20306.303903551863	-21377.934336328228	-1071.6304327763646	0.785132873868218	-17014.77717421345
7134000	-20298.59659001192	-21373.02226315641	-1074.4256731444918	0.785132873868218	-17011.521149352156
7135000	-20299.813508050796	-21373.510999163063	-1073.6974911122659	0.785132873868218	-17011.74840967706
7136000	-20312.6678885339	-21389.946208975318	-1077.2783204414195	0.785132873868218	-17025.421635696708
7137000	-20298.15095387175	-21372.331892715614	-1074.180938843864	0.785132873868218	-17010.926531468103
7138000	-20299.937593201175	-21372.226819728592	-1072.2892265274154	0.785132873868218	-17010.43756842293
7139000	-20302.443560468353	-21376.26157381029	-1073.818013341937	0.785132873868218	-17013.93387251975
7140000	-20301.15075846315	-21379.814142560088	-1078.663384096937	0.785132873868218	-17017.764221921065
7141000	-20296.97398614767	-21380.841899867693	-1083.8679137200227	0.785132873868218	-17019.689430292605
7142000	-20308.673033623556	-21378.885566711124	-1070.212533087568	0.785132873868218	-17015.219356426413
7143000	-20310.884420488605	-21384.840333226668	-1073.9559127380646	0.785132873868218	-17020.698968601497
7144000	-20302.034158117975	-21375.63655050442	-1073.6023923864464	0.785132873868218	-17013.39681632034
7145000	-20298.193736863293	-21372.472464744627	-1074.2787278813335	0.785132873868218	-17011.057910838674
7146000	-20300.822470411622	-21377.108951458384	-1076.2864810467624	0.785132873868218	-17015.129569129535
7147000	-20306.136025899294	-21381.67883089382	-1075.5428049945256	0.785132873868218	-17018.55774016779
7148000	-20296.265992515957	-21382.907998002578	-1086.6420054866217	0.785132873868218	-17021.907652984453
7149000	-20306.342579072578	-21391.098984300494	-1084.7564052279145	0.785132873868218	-17027.93351208773
7150000	-20306.144415075712	-21384.431760707226	-1078.2873456315153	0.785132873868218	-17021.308867422973
7151000	-20300.195053424955	-21391.11680812839	-1090.9217547034348	0.785132873868218	-17029.27223708435
7152000	-20292.85579228994	-21389.97070762508	-1097.1149153351412	0.785132873868218	-17029.703102529056
7153000	-20291.007589514706	-21381.070383395272	-1090.0627938805667	0.785132873868218	-17021.19989631807
7154000	-20288.822678849025	-21376.99746943256	-1088.174790583536	0.785132873868218	-17017.596447830947
7155000	-20294.87199658502	-21381.935782229575	-1087.0637856445537	0.785132873868218	-17021.23496111097
7156000	-20304.757283407926	-21383.480074842242	-1078.7227914343148	0.785132873868218	-17020.65523055301
7157000	-20307.416601312154	-21381.138344767005	-1073.7217434548515	0.785132873868218	-17017.74210048222
7158000	-20309.25410087195	-21389.15196422385	-1079.8978633518982	0.785132873868218	-17025.360901689386
7159000	-20295.461076387146	-21373.44338209684	-1077.9823057096937	0.785132873868218	-17012.61598709409
7160000	-20304.07944062966	-21378.309856751916	-1074.2304161222564	0.785132873868218	-17015.63065859242
7161000	-20298.70332791069	-21379.32191659525	-1080.61858868456	0.785132873868218	-17017.79786832544
7162000	-20304.065543456833	-21384.8300716749	-1080.7645282180658	0.785132873868218	-17022.153859560993
7163000	-20300.191905196756	-21373.765911001126	-1073.5740058043698	0.785132873868218	-17011.922016407832
7164000	-20301.706540593434	-21369.16336635687	-1067.4568257634335	0.785132873868218	-17006.994026408753
7165000	-20309.267834274182	-21380.187501302313	-1070.9196670281317	0.785132873868218	-17016.393487911177
7166000	-20309.00288038553	-21376.29386315653	-1067.290982770999	0.785132873868218	-17012.55677964601
7167000	-20313.692345882635	-21385.225740320908	-1071.5333944382724	0.785132873868218	-17020.481044835928
7168000	-20313.60885910427	-21380.455998574518	-1066.8471394702449	0.785132873868218	-17015.729241653677
7169000	-20309.346909910055	-21379.498122977064	-1070.1512130670085	0.785132873868218	-17015.6871188313
7170000	-20308.89585758159	-21382.558391103972	-1073.6625335223844	0.785132873868218	-17018.84430327576
7171000	-20304.132140232454	-21395.20286866354	-1091.0707284310843	0.785132873868218	-17032.51234709184
7172000	-20306.030053768638	-21413.617198943153	-1107.5871451745152	0.785132873868218	-17050.51887814429
7173000	-20311.37703693411	-21387.039360149414	-1075.6623232153038	0.785132873868218	-17022.79214844431
7174000	-20306.284183039523	-21386.189865646313	-1079.9056826067908	0.785132873868218	-17023.036940821352
7175000	-20309.838811900787	-21401.699724724756	-1091.8609128239677	0.785132873868218	-17037.78302701191
7176000	-20303.788385379376	-21388.626722050176	-1084.8383366708008	0.785132873868218	-17026.01006209585
7177000	-20311.963054784923	-21403.569399744156	-1091.6063449592348	0.785132873868218	-17039.196272067587
7178000	-20294.829733664956	-21397.61171985688	-1102.7819861919222	0.785132873868218	-17036.919979650447
7179000	-20305.87096755878	-21388.127827675416	-1082.2568601166345	0.785132873868218	-17025.063689273273
7180000	-20311.031105861668	-21383.04026231602	-1072.0091564543523	0.785132873868218	-17018.867379826293
7181000	-20309.208234757712	-21384.68995732044	-1075.481722562726	0.785132873868218	-17020.908749906128
7182000	-20308.09815668197	-21373.96120176087	-1065.8630450789017	0.785132873868218	-17010.418513632474
7183000	-20314.953389591155	-21371.295443333292	-1056.3420537421357	0.785132873868218	-17006.279791010737
7184000	-20317.40615929107	-21379.137855002806	-1061.7316957117378	0.785132873868218	-17013.595183103767
7185000	-20313.165807412955	-21371.624736928257	-1058.4589295153019	0.785132873868218	-17006.993177251057
7186000	-20311.32321270593	-21369.12461251553	-1057.8013998096008	0.785132873868218	-17004.888965867653
7187000	-20310.98420349011	-21370.216203308573	-1059.2319998184635	0.785132873868218	-17006.05339859663
7188000	-20315.91139509854	-21386.910708276642	-1070.9993131781025	0.785132873868218	-17021.689212063895
7189000	-20309.575464519367	-21386.57970452343	-1077.0042400040609	0.785132873868218	-17022.7195915056
7190000	-20310.35625886185	-21387.893592703764	-1077.537333841911	0.785132873868218	-17023.865712649465
7191000	-20311.995439133814	-21384.941691099368	-1072.9462519655528	0.785132873868218	-17020.56160509082
7192000	-20304.004321647666	-21394.105895903078	-1090.1015742554118	0.785132873868218	-17031.442838343362
7193000	-20302.76145895864	-21395.24900775199	-1092.487548793349	0.785132873868218	-17032.85300052644
7194000	-20304.39258224376	-21385.814458156547	-1081.4218759127887	0.785132873868218	-17023.06797615836
7195000	-20303.86116899109	-21394.75107767077	-1090.889908679682	0.785132873868218	-17032.11877891097
7196000	-20294.073749329833	-21400.129252371553	-1106.0555030417204	0.785132873868218	-17039.599948346615
7197000	-20304.183382636045	-21390.529538664025	-1086.3461560279775	0.785132873868218	-17027.828006784333
7198000	-20306.540536426375	-21395.53710698643	-1088.9965705600544	0.785132873868218	-17032.32910024596
7199000	-20304.8829556505	-21380.83078506225	-1075.9478294117494	0.785132873868218	-17017.97893793942
7200000	-20310.76628988529	-21384.052699577293	-1073.2864096920016	0.785132873868218	-17019.936717335364
7201000	-20304.68401689126	-21371.132319102042	-1066.4483022107802	0.785132873868218	-17008.32321737869
7202000	-20312.494288095182	-21387.18596891604	-1074.6916808208573	0.785132873868218	-17022.69869666479
7203000	-20304.79006821416	-21378.87613881418	-1074.0860706000199	0.785132873868218	-17016.044250147854
7204000	-20297.22039692851	-21378.966925608693	-1081.746528680181	0.785132873868218	-17017.761510457272
7205000	-20303.739693094736	-21381.403560212555	-1077.6638671178193	0.785132873868218	-17018.7973626295
7206000	-20305.707083017096	-21388.057724821283	-1082.3506418041857	0.785132873868218	-17025.02879981963
7207000	-20303.6030054914	-21390.630372856765	-1087.0273673653633	0.785132873868218	-17028.05354494622
7208000	-20309.755917930535	-21387.07613315318	-1077.3202152226452	0.785132873868218	-17023.17724662949
7209000	-20318.226492551075	-21380.43158512218	-1062.2050925711048	0.785132873868218	-17014.712650573092
7210000	-20313.754859721048	-21358.12070995102	-1044.3658502299722	0.785132873868218	-16993.362582297235
7211000	-20317.649568471767	-21364.708758553807	-1047.0591900820418	0.785132873868218	-16999.113786023638
7212000	-20314.309497975835	-21360.412619532333	-1046.1031215564965	0.785132873868218	-16995.5353183507
7213000	-20310.13320687855	-21367.276638114723	-1057.143431236175	0.785132873868218	-17003.296684599056
7214000	-20308.857233172734	-21365.70217599641	-1056.8449428236759	0.785132873868218	-17001.99638728393
7215000	-20315.870209988072	-21364.720440971167	-1048.8502309830956	0.785132873868218	-16999.507794084748
7216000	-20311.873713401677	-21372.566997692942	-1060.6932842912652	0.785132873868218	-17008.213066542634
7217000	-20316.151609380035	-21387.329952241813	-1071.1783428617773	0.785132873868218	-17022.056841876747
7218000	-20310.015618706042	-21391.971404824486	-1081.9557861184428	0.785132873868218	-17028.016717141512
7219000	-20310.65065761203	-21382.16266508839	-1071.5120074763636	0.785132873868218	-17018.071528420707
7220000	-20306.22563040987	-21375.90669634062	-1069.6810659307473	0.785132873868218	-17012.766352550916
7221000	-20308.005746857478	-21372.44623302859	-1064.4404861711114	0.785132873868218	-17008.92340073361
7222000	-20304.557966420496	-21380.744405932717	-1076.1864395122204	0.785132873868218	-17017.962388311764
7223000	-20307.49018488547	-21376.210037824505	-1068.7198529390325	0.785132873868218	-17012.79798284879
7224000	-20305.558700297424	-21357.59373099989	-1052.0350307024664	0.785132873868218	-16994.59668856678
7225000	-20312.138258842187	-21368.272127519554	-1056.1338686773663	0.785132873868218	-17003.861354250712
7226000	-20309.379421614292	-21376.905553846733	-1067.52613223244	0.785132873868218	-17013.087564004516
7227000	-20314.694532565736	-21382.794911708057	-1068.1003791423216	0.785132873868218	-17017.83487925063
7228000	-20309.05438814115	-21363.993824422803	-1054.9394362816547	0.785132873868218	-17000.24567358886
7229000	-20312.72729481864	-21360.452226303445	-1047.7249314848038	0.785132873868218	-16995.914888567157
7230000	-20311.148068530118	-21365.573520466984	-1054.4254519368671	0.785132873868218	-17001.37550654482
7231000	-20310.006732983624	-21357.200173288988	-1047.1934403053638	0.785132873868218	-16993.247394855654
7232000	-20308.684227871643	-21362.62185448165	-1053.9376266100073	0.785132873868218	-16998.95323892102
7233000	-20312.015508576314	-21363.49966260907	-1051.484154032755	0.785132873868218	-16999.11526433709
7234000	-20310.31017099311	-21361.62432949265	-1051.3141584995406	0.785132873868218	-16997.606352206258
7235000	-20309.03702134644	-21364.126094271793	-1055.0890729253517	0.785132873868218	-17000.381674991113
7236000	-20306.653752323047	-21362.318964784354	-1055.665212461308	0.785132873868218	-16999.086631669532
7237000	-20307.05002233394	-21359.95532927517	-1052.9053069412284	0.785132873868218	-16996.637850761937
7238000	-20305.21433112218	-21361.819877602276	-1056.6055464800975	0.785132873868218	-16998.896828784178
7239000	-20306.510291451006	-21363.25533823845	-1056.745046787443	0.785132873868218	-17000.053830148914
7240000	-20308.881374554574	-21358.810367670845	-1049.9289931162727	0.785132873868218	-16995.09939176903
7241000	-20310.866102699936	-21359.32093275398	-1048.4548300540437	0.785132873868218	-16995.183504019416
7242000	-20305.031515557803	-21344.407293939697	-1039.3757783818955	0.785132873868218	-16981.52352617653
7243000	-20311.89204706422	-21348.548550882915	-1036.6565038186961	0.785132873868218	-16984.190680431228
7244000	-20309.569647757482	-21341.237645148438	-1031.6679973909545	0.785132873868218	-16977.37878196152
7245000	-20316.76645442265	-21347.441856059428	-1030.6754016367772	0.785132873868218	-16982.036635707038
7246000	-20306.127074231976	-21333.797558609207	-1027.6704843772327	0.785132873868218	-16970.67839130221
7247000	-20303.693308212452	-21334.49663497069	-1030.8033267582355	0.785132873868218	-16971.900403973985
7248000	-20312.04428219698	-21347.70378469347	-1035.6595024964881	0.785132873868218	-16983.31320391631
7249000	-20302.070832934893	-21343.446993867477	-1041.376160932583	0.785132873868218	-16981.199379470883
7250000	-20312.543572731174	-21345.44420946817	-1032.9006367369955	0.785132873868218	-16980.946347568824
7251000	-20302.924403268167	-21342.624027914884	-1039.6996246467154	0.785132873868218	-16980.19300931383
7252000	-20304.80217087088	-21352.598442486484	-1047.7962716156037	0.785132873868218	-16989.763953357087
7253000	-20315.49640578798	-21361.985934775897	-1046.4895289879184	0.785132873868218	-16996.85360612369
7254000	-20316.911450006297	-21386.86473926431	-1069.9532892580137	0.785132873868218	-17021.42836412756
7255000	-20312.774736632655	-21377.090577901563	-1064.3158412689095	0.785132873868218	-17012.54304647904
