# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jan 16 16:05:42 AEDT 2020 [seed=1579151138463]
# -overwrite dcr_cladeA_2014_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-29516.918119525104	10.737250654787777	-29527.65537017989	0.2263271320800921	2014.48783848372	0.7109208563253091	0.1	0.0	0.5	0.25	0.25	-29527.65537017989	0.0	24.576334469141358
5000	-26964.86313577257	2.341775667513377	-26967.204911440083	0.23230228345823709	2014.4818633323418	0.9014871639519816	0.18189285465158447	-0.09863479517041829	1.0289190170500133	0.0048891822194847565	0.004889182219484756	-26967.204911440083	0.0	15.078050172390153
10000	-26979.47570782002	-9.507280893633487	-26969.968426926385	0.2904990176078576	2014.4236665981923	1.4298326703618487	0.2126386675232125	-1.4020294603400378	0.9886145528494876	0.003792792425058463	0.003792792425058463	-26969.968426926385	0.0	4.095200470235518
15000	-26982.558617508254	-17.063676670164238	-26965.49494083809	0.44917740697315695	2014.264988208827	2.4987043242466247	0.7550106534692107	2.406148501592149	0.3321895142588728	0.0017924890918986766	0.0017924890918986774	-26965.49494083809	0.0	-4.4247211922232195
20000	-26982.430141292225	-17.417464903958358	-26965.012676388265	0.5399345337607325	2014.1742310820393	2.5529859419665044	0.6717591708224948	0.7586671191856149	0.5175289850249915	0.0019640265298290715	0.001964026529829071	-26965.012676388265	0.0	-6.019827364883275
25000	-26982.676847571773	-19.546702605037435	-26963.130144966733	0.5299941636186095	2014.1841714521815	2.718893725833798	0.6752612955489818	2.914807147592511	0.36185552288210826	0.001733412089955734	0.0017334120899557338	-26963.130144966733	0.0	-6.398506292116939
30000	-27006.47169987456	-39.48905029298075	-26966.98264958158	1.526749689706986	2013.187415926093	9.374534520845907	5.461001194393191	2.26278522327116	0.24329915861394047	4.804547754847871E-4	4.804547754847872E-4	-26966.98264958158	0.0	-28.490592592637118
35000	-26984.18332016821	-16.674599334907327	-26967.508720833303	0.46125027237343535	2014.2529153434266	2.445611132434814	0.6548811503485281	3.0961478983927195	0.08823461965487707	0.0017084221220855019	0.001708422122085502	-26967.508720833303	0.0	-3.847134872521826
40000	-26980.585035677912	-18.953006073511478	-26961.6320296044	0.5426746746367302	2014.1714909411633	2.912552664690197	0.6952604765794834	1.7971188035483767	0.37580234148260133	0.0013354406919036008	0.0013354406919036008	-26961.6320296044	0.0	-7.060245314661929
45000	-27000.318847519397	-35.4074352400107	-26964.911412279387	1.0226937831496465	2013.6914718326504	4.938168957453023	2.3877182974989726	4.151342474908884	2.2165029231331173	9.787591153952882E-4	9.787591153952884E-4	-26964.911412279387	0.0	-17.89743686897158
