# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 15 15:32:47 AEDT 2020 [seed=1579062764653]
# -overwrite dcr_cladeB_2014_sc_iso.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-26997.827568957782	-23.293869090648357	-26974.533699867134	0.7283473865233178	0.7283473865233178	4.055296241042757	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.005	0.005	-26974.533699867134	0.0	-10.780933625678127
5000	-26557.081332568785	6.470831377115722	-26563.5521639459	0.03519566671201001	0.03519566671201001	0.17302933781113627	0.08239174033054192	0.1546142735490299	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.20795486337875288	0.005	0.005	-26563.5521639459	0.0	18.55428166630989
10000	-26562.69275701211	1.3110820101976763	-26564.00383902231	0.04501225097027243	0.04501225097027243	0.27588966750978083	0.09121892355409551	0.2553007919324204	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.18736955089424825	0.005	0.005	-26564.00383902231	0.0	13.454048281078057
15000	-26560.419367249222	1.099552139225608	-26561.518919388447	0.05804582183321878	0.05804582183321878	0.28249412590513046	0.06561575785962716	-0.04696193617026401	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7004709278027584	0.005	0.005	-26561.518919388447	0.0	14.060382052129196
20000	-26564.407021152205	-0.7792655081969215	-26563.627755644007	0.05911560559048977	0.05911560559048977	0.3204111073676993	0.10161989307016452	-1.2555029586161082	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.47889781345605714	0.005	0.005000000000000001	-26563.627755644007	0.0	12.94695955850046
25000	-26562.04758805055	2.8765593864475107	-26564.924147437	0.039215532963680313	0.039215532963680313	0.22274259285188405	0.1018688997516757	-0.06283945859942941	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.872765623852684	0.005	0.005	-26564.924147437	0.0	16.197856576411535
30000	-26562.207927346535	4.803208913926934	-26567.011136260462	0.03501086521205678	0.03501086521205678	0.19448533558958905	0.06373416251351276	2.03254574470965	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.36163012177691234	0.005	0.005	-26567.011136260462	0.0	19.07194100450226
35000	-26560.856259478132	4.711212706660602	-26565.567472184794	0.04639268396302191	0.04639268396302191	0.22380450772100363	0.06220826000730942	0.4923951673903224	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.613734922713558	0.005	0.005000000000000002	-26565.567472184794	0.0	17.94400380653087
40000	-26559.12913914667	7.72679773311237	-26566.855936879783	0.047941275905607574	0.047941275905607574	0.1835333023438337	0.0656770166791039	0.19000902050601076	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.37261546888404273	0.005	0.005	-26566.855936879783	0.0	20.174963813126862
45000	-26562.629956396853	2.489854373658467	-26565.119810770513	0.03446748327178663	0.03446748327178663	0.2064194466076959	0.07886107319423809	1.319656872105736	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5962981089098175	0.005	0.005000000000000002	-26565.119810770513	0.0	16.515033717164798
50000	-26563.310920409345	-0.3335466557020368	-26562.97737375364	0.04625639804285017	0.04625639804285017	0.2717272594041017	0.06096471898512404	-0.21473342735399736	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.7847443257093796	0.005	0.0049999999999999975	-26562.97737375364	0.0	12.963601497688137
55000	-26562.09587175996	6.504593350044177	-26568.600465110005	0.03568141305672377	0.03568141305672377	0.15478627995936708	0.0949917610522497	-0.6352780298771104	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.26717234152772984	0.005	0.005	-26568.600465110005	0.0	19.187142477864587
60000	-26560.2656198569	1.890262315428247	-26562.155882172327	0.05261274057584582	0.05261274057584582	0.24680836663760186	0.07593211175433488	-1.6574320564913148	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5153256389206815	0.005	0.005	-26562.155882172327	0.0	16.09127187405227
65000	-26559.402768896973	3.2210272505467668	-26562.62379614752	0.053961449704695505	0.053961449704695505	0.2473150159844211	0.05592166105002722	-0.1903265180378999	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.15993275973582244	0.005	0.005000000000000001	-26562.62379614752	0.0	15.24414531224315
70000	-26560.782031548246	4.966545586752755	-26565.748577135	0.050470202252332036	0.050470202252332036	0.2350474532010984	0.06319511752383915	-0.6199499628943947	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1563218235544479	0.005	0.005	-26565.748577135	0.0	17.41206529367745
75000	-26562.80666124446	2.686162195426821	-26565.492823439887	0.05337541836625487	0.05337541836625487	0.2862432037579387	0.08330037105216176	0.06795762285094353	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.24486737716175266	0.005	0.004999999999999999	-26565.492823439887	0.0	14.75678087057521
80000	-26560.840306862465	0.9272298921536422	-26561.767536754618	0.06482622751732534	0.06482622751732534	0.2938138065535239	0.13021138673035573	0.343880850209463	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.732789066013338	0.005	0.005000000000000001	-26561.767536754618	0.0	14.249615641473877
85000	-26562.64157342054	0.08934522320875438	-26562.73091864375	0.05459074314011457	0.05459074314011457	0.2588767181002925	0.061943622029957235	-2.8871014757853506	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6583596876245467	0.005	0.0049999999999999975	-26562.73091864375	0.0	15.806092158649646
90000	-26564.620081431447	3.7533628208505867	-26568.3734442523	0.03490727820902416	0.03490727820902416	0.22410167879038848	0.10327270416111185	0.1706832109921359	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.19283606847537757	0.005	0.005	-26568.3734442523	0.0	15.82264466649075
95000	-26562.862013403934	4.945693046343536	-26567.807706450276	0.0785962303682315	0.0785962303682315	0.2926686086867813	0.07375560436638275	0.07671034598396309	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5563947866319731	0.005	0.004999999999999999	-26567.807706450276	0.0	17.648119168117717
100000	-26559.5931777004	2.5423807954112796	-26562.13555849581	0.0605264245767492	0.0605264245767492	0.2614940807233153	0.06547000997638612	-0.6076628847978192	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.8130292474833871	0.005	0.005000000000000001	-26562.13555849581	0.0	16.2890282948462
105000	-26561.907072544564	7.664460786996834	-26569.57153333156	0.03122888045239637	0.03122888045239637	0.14297959177206296	0.030896524216570808	0.32062329370542497	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1293779599747324	0.005	0.005000000000000003	-26569.57153333156	0.0	21.756765774587194
110000	-26563.387029847483	-1.0918595016200214	-26562.295170345864	0.052011866882288385	0.052011866882288385	0.29740901703344563	0.11843744430809511	0.16227044643618704	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1094377105020397	0.005	0.005	-26562.295170345864	0.0	12.802213015164916
115000	-26559.227153980446	5.759729919908196	-26564.986883900354	0.05863796851142315	0.05863796851142315	0.22690380535716395	0.06478021394763445	-0.7615409695626625	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.4549812909626379	0.005	0.004999999999999999	-26564.986883900354	0.0	18.944159584168503
120000	-26559.162517976984	3.714136581952502	-26562.876654558935	0.06079603457575307	0.06079603457575307	0.25028308461778137	0.07191810621583722	0.5812597335275784	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.6177538634615741	0.005	0.005	-26562.876654558935	0.0	17.04383022655452
125000	-26563.776734156636	2.8812050099537405	-26566.65793916659	0.044168303173823475	0.044168303173823475	0.2307897715744	0.10912326477022688	-0.8010855193733017	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.34182700387371456	0.005	0.004999999999999999	-26566.65793916659	0.0	15.878871093277349
130000	-26565.68554088319	-1.7747464549044896	-26563.910794428288	0.054909608700928696	0.054909608700928696	0.28309643262468887	0.17536503357351801	2.5053806117891857	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.35380929590831794	0.005	0.005000000000000002	-26563.910794428288	0.0	12.951179967321897
135000	-26562.31941467613	4.299127120301856	-26566.618541796433	0.056652480238649175	0.056652480238649175	0.23428841439369458	0.11074709050312777	0.08507322114487392	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3684329404364295	0.005	0.005000000000000002	-26566.618541796433	0.0	16.633992794760722
