# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Dec 17 12:42:25 AEDT 2019 [seed=1576546943997]
# -overwrite Democratic_Republic_of_the_Congo_subset_ucld_het.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-39520.84034750534	-179.4517668354704	-39341.388580669875	3.325533454255942	2014.1000655369141	5.90763912885099	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.21789842112430607	0.8791115518575813	-0.10075571307243134	-39341.388580669875	-156.9821239679015	-9.587315287212487
5000	-29250.593540063957	-174.52758222803558	-29076.065957835923	3.08994889065688	2014.3356501005132	6.884924155871373	1.6661782213084946	0.520454515180298	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10701697185280265	0.10910418621987247	2.156991774467658	0.0034454759553254506	1.254180639823755	-0.1280620838738806	-29076.065957835923	-156.9821239679015	-0.6745187159672641
10000	-29209.26421790035	-170.43237817074996	-29038.8318397296	3.0961063798637243	2014.3294926113065	6.466638442214336	1.0990244292520817	0.42382906575127244	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10776109132749874	0.08848024639937775	1.5261471634816226	0.0035510887842338337	1.3661237692126844	-0.004053757041634132	-29038.8318397296	-156.9821239679015	1.180581223608553
15000	-29213.395148793916	-167.37027822145166	-29046.024870572463	3.1083893144126034	2014.3172096767576	6.521165863036854	2.884663025857395	0.8297851216836449	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.14821363405734572	0.0745334818631355	1.2261318907334888	0.0032384552538529867	2.1589797802138824	0.08991133815215113	-29046.024870572463	-156.9821239679015	3.65342596843566
20000	-29199.14286996008	-162.27921874996736	-29036.86365121011	2.9622439910811127	2014.463355000089	5.772472470552213	21.41268413511358	1.7170921566295705	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.051416598885688926	0.07007887808860834	0.9103856200094704	0.004102875051626261	3.31808076861705	0.06717272396480076	-29036.86365121011	-156.9821239679015	8.439790905625351
25000	-29192.677483087773	-153.63019062376773	-29039.047292464005	2.9431538057577185	2014.4824451854124	5.0517410947221615	4.045194509329632	1.2276432551897065	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.134421383659071	0.07440711648234742	1.6147585184721678	0.004882138755611964	1.9818861659111304	-0.12783798266525542	-29039.047292464005	-156.9821239679015	18.946330658706678
30000	-29193.92141653691	-156.49419763202417	-29037.427218904886	2.9374918891747903	2014.4881071019954	4.64984910170913	34.84857557236573	1.9004189093868649	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.29197718073879275	0.06667638397222453	1.4249872668948296	0.004742742344025642	1.634976314790416	0.1134491993471881	-29037.427218904886	-156.9821239679015	16.42195352653242
35000	-29209.797138155587	-163.55342534199949	-29046.243712813586	3.0423774803417523	2014.3832215108284	5.045147730805805	181.4122645165935	2.4991187012243783	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.24811342631212172	0.055028019289367555	0.9078854045232253	0.004652226828263213	2.282731153835024	0.0910697787201638	-29046.243712813586	-156.9821239679015	8.154647262909691
40000	-29208.47362240989	-170.4805904894993	-29037.99303192039	3.130811497038115	2014.294787494132	6.01236982311611	314.5977274989274	2.574904996569159	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.09403504707966436	0.047190722401722396	0.5791089406234573	0.0039460818730504945	2.81496908454164	0.11856930744770841	-29037.99303192039	-156.9821239679015	-0.1483009117852392
45000	-29217.124388284934	-169.2491401765406	-29047.875248108394	2.9480200227655464	2014.4775789684045	5.799541347138719	159.6909446418596	2.3039832208743425	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.31025500138829426	0.052810346862589924	0.9751818564471144	0.004081312791312456	2.4229196017264734	-0.09956318282804572	-29047.875248108394	-156.9821239679015	2.5281599129481256
50000	-29204.926321655836	-158.72201542034526	-29046.20430623549	2.9628223451940685	2014.462776645976	5.470622806647515	35.08850351744944	2.118690333711312	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.21910659599423712	0.04436069232805919	0.704508603349976	0.0038933953084248217	2.8987288519105032	0.23305189972805293	-29046.20430623549	-156.9821239679015	11.752850513646298
55000	-29204.66816590515	-167.7867942147072	-29036.881371690444	2.971487349856379	2014.4541116413136	5.826577157492489	38.20121929470389	1.91755628321515	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.03907550757615407	0.05904051009171474	1.553671691195394	0.003603377033073478	2.5032338241307093	-0.08520761774948109	-29036.881371690444	-156.9821239679015	4.887135754815368
60000	-29195.80080715569	-161.03280064538495	-29034.768006510305	2.97398028161055	2014.4516187095596	5.315164590520294	59.180542589033465	2.1375625135289393	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.10690345474655616	0.05087053986402631	1.1779200198763244	0.004401579097710858	1.7229093567279532	0.029591281636253425	-29034.768006510305	-156.9821239679015	10.767590378960662
65000	-29199.90529484652	-163.9028214313847	-29036.002473415138	3.082960616822379	2014.3426383743476	5.692468794957831	60.07802269036079	2.00809418003469	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.380197616288402	0.043471978875667366	1.1417804381941628	0.003701651749699809	2.05752912714505	-0.18565860682343255	-29036.002473415138	-156.9821239679015	8.07048367166503
70000	-29198.026694013086	-162.79455848822099	-29035.232135524864	3.0666730564457745	2014.3589259347243	6.2819287922658695	53.0918774537952	1.9669177743226187	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.45443357805676904	0.04372577306269286	0.9880116923750276	0.003317387225724189	1.4449083974067374	0.1920006202414848	-29035.232135524864	-156.9821239679015	8.805529396010213
75000	-29207.69983348474	-161.63609188333055	-29046.06374160141	3.013724751605867	2014.4118742395642	6.846350804575102	60.56354533313284	2.193410590919017	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1913646034326694	0.030926407574307428	0.2749627269696017	0.00361324622513835	1.8185470565845034	-0.0960128791305005	-29046.06374160141	-156.9821239679015	7.246146539781327
80000	-29207.006881435118	-162.31428948733048	-29044.692591947787	3.0937909569262927	2014.3318080342437	7.042924240660832	49.78474451607912	1.9011315133286155	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3442045802870878	0.027607552060966593	0.24306479980560308	0.0029224954099290874	1.4899223875819205	-0.2673460721695267	-29044.692591947787	-156.9821239679015	6.397338729532414
85000	-29215.99211744674	-180.70425275461847	-29035.287864692124	2.99834092181037	2014.4272580693598	6.626607764828796	139.19142620960704	1.882274649540079	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1345019332245094	0.0306900920833162	0.6191681095729424	0.003561590151162704	1.3639798119537856	-0.3249667959634584	-29035.287864692124	-156.9821239679015	-11.2093589229456
90000	-29210.540849523586	-173.97369171461025	-29036.567157808975	3.299933401103103	2014.125665590067	6.970058347780863	84.05726509326855	1.920040758502049	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.14828563493432131	0.03413856870391752	0.9302824000253948	0.0031786812811990407	1.4594745794193142	-0.1269778842812308	-29036.567157808975	-156.9821239679015	-3.418117552029038
95000	-29210.22672524585	-167.666834759686	-29042.559890486165	2.9718333840527453	2014.4537656071172	6.292894129571505	21.0520965496541	1.5785720288004788	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.06251915773902154	0.03197532544256952	0.6275346541828637	0.003344099340012765	1.5988509041685652	-0.013033415648701438	-29042.559890486165	-156.9821239679015	1.4485035757839706
100000	-29212.16254095348	-172.38944691965142	-29039.773094033826	3.131709388664386	2014.2938896025057	6.848631412056429	71.96445791373792	1.8404426260515887	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3726794902279782	0.043117855442685	1.087438016577316	0.003014210754565999	1.8811776968001517	-0.10203708841262793	-29039.773094033826	-156.9821239679015	-0.8104446958610358
105000	-29204.808862461607	-165.26751156113858	-29039.54135090047	3.077910802925306	2014.3476881882448	6.784392102152323	90.50698987952995	2.1289964497559133	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.2230170332992496	0.05282765258173667	1.2362060497886065	0.003512430967551428	1.486694734587232	0.020460571695436112	-29039.54135090047	-156.9821239679015	6.916575171987678
110000	-29207.154479538574	-164.13451295580845	-29043.019966582768	2.945569808842775	2014.4800291823274	6.69859737681363	71.41266972626414	2.12131949080529	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.3161648387071155	0.048277538108768635	1.5027995257893911	0.0035280578308111914	1.8192330646404995	0.09329189832029239	-29043.019966582768	-156.9821239679015	8.954099276859859
115000	-29200.39916620357	-158.86442523659076	-29041.534740966978	2.9850593169982407	2014.4405396741718	6.1736876045457345	30.218030208014543	2.0375988757029533	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.28460711472719535	0.04832081509016841	1.8242337244096722	0.003295847118757586	2.010043296969788	-0.2209186889376396	-29041.534740966978	-156.9821239679015	15.057416334799594
120000	-29203.56189322882	-162.05971735989354	-29041.502175868925	2.9616149852505482	2014.4639840059197	6.4956746069511055	16.643801893241	1.5861864339610916	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.29836669891454415	0.03138681082978652	0.6391424882212523	0.0034187009368120786	1.7836306964381128	-0.096368533175337	-29041.502175868925	-156.9821239679015	7.547224960853798
125000	-29199.530547897502	-160.51450045156776	-29039.016047445934	2.9615383779091475	2014.464060613261	6.408069107296876	35.539362481980376	1.9943941617648346	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.19878101614466595	0.027213157465895726	0.37528092732996915	0.0036993378892053175	2.2788117888579635	-0.20365756545783062	-29039.016047445934	-156.9821239679015	8.416033455628579
130000	-29192.317540327454	-153.7555100501999	-29038.562030277255	2.9489901772121465	2014.476608813958	6.2064562848268325	125.59177129784533	2.432336964674257	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.14467332915431927	0.0215658242935009	0.2533217904217637	0.0033231001317510517	2.0879011595532684	-0.04829671871706067	-29038.562030277255	-156.9821239679015	14.998926538383113
135000	-29199.629274705778	-160.92938076880017	-29038.699893936977	3.121247558691849	2014.3043514324781	6.974682675720466	246.90905018879826	2.602452233242773	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.16486426804769205	0.028944422188741926	0.4613104373360345	0.003240758594750951	2.0454230737010866	-0.12610317606842852	-29038.699893936977	-156.9821239679015	8.817548352069863
140000	-29206.990506732425	-167.04145825243697	-29039.94904847999	3.183939144550345	2014.2416598466198	7.395055684233796	380.24220218943316	2.6414127803945675	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.21629231875490115	0.04249334214827445	1.1317487803470232	0.0029198899691439822	2.4344401889659157	-0.03381596676168123	-29039.94904847999	-156.9821239679015	5.13502089865511
145000	-29210.361985425017	-169.77582418251524	-29040.586161242503	3.0097772507224096	2014.4158217404477	6.916846311349969	377.73296808855673	2.5158023175870117	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1548899094547244	0.04420672945402908	0.8389722032541119	0.003439868448556722	2.045358280772451	-0.04034080313038725	-29040.586161242503	-156.9821239679015	1.318606043206514
150000	-29202.25792938292	-161.59376145794508	-29040.664167924973	2.9949186363650457	2014.430680354805	6.620769760305132	79.54705048218801	2.2148472329120414	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.06451516420057221	0.041894253476238076	1.1781307501391658	0.003185933017756828	2.6831508722037225	-0.09982726647127016	-29040.664167924973	-156.9821239679015	10.00006899236443
155000	-29200.468742054723	-154.7447193506255	-29045.724022704097	2.959287998420158	2014.4663109927499	6.41512985227757	28.775079217547827	1.855556914625548	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.06677153902434757	0.03599677042757621	0.8361085835310509	0.0032683258510446843	2.392866151903038	-0.15923234853610052	-29045.724022704097	-156.9821239679015	15.36122753973996
160000	-29214.14211079703	-176.5505685905414	-29037.59154220649	3.001237022684178	2014.424361968486	6.678465963748045	161.65304923594857	2.1657434501442534	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.04200384901254212	0.04074488712646511	1.1633902023277507	0.0036096298032358416	2.6373637000259333	-0.17043124779903318	-29037.59154220649	-156.9821239679015	-5.117771491651441
