# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Dec 19 13:07:08 AEDT 2019 [seed=1576721223823]
# -overwrite 2015.5-2016_large2014_max200_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-68467.25845575541	-212.3086977948886	-68254.94975796052	2.7503427813509926	2013.1559203544189	16.872103207756776	1.0	0.0	0.5	0.25	0.25	-68254.94975796052	0.0	-197.11134954575542
5000	-45931.01668955068	-532.4097614097989	-45398.60692814088	1.5820525389628421	2014.324210596807	33.873001658102766	10.353288886266114	1.2815927976961543	0.04935204680796144	0.005759137409847928	0.005759137409847928	-45398.60692814088	0.0	-523.088784234951
10000	-40445.20859410325	-639.8121233470739	-39805.396470756175	1.653052665588225	2014.2532104701818	56.921967482434965	47.5131510759081	2.6126682144746485	0.042747841082830876	0.0018391245439984283	0.0018391245439984267	-39805.396470756175	0.0	-630.0935807986813
15000	-37670.33364531325	-640.9333839950928	-37029.40026131816	1.9567552513581759	2013.9495078844118	57.79471377556931	56.08124915705115	2.895972791426292	0.008827065673605087	0.0012313191586911184	0.0012313191586911176	-37029.40026131816	0.0	-631.2410253695435
20000	-36239.90634167747	-640.5512394009663	-35599.35510227651	1.780930513483438	2014.1253326222866	57.14599985069089	70.09027223138015	3.102511355223198	0.02098868837199672	9.493288742359084E-4	9.49328874235909E-4	-35599.35510227651	0.0	-630.7691913432483
25000	-35472.210714784356	-619.9143606549338	-34852.29635412942	1.982638447291557	2013.9236246884784	53.81176746554215	43.07048193919767	2.7831512372235876	0.009880835059571783	9.838850384971075E-4	9.838850384971086E-4	-34852.29635412942	0.0	-610.4275288759376
30000	-34540.686933807985	-594.014051658997	-33946.67288214899	1.7832551990458678	2014.123007936724	50.1801987092992	23.085632310936468	1.7659382624548952	0.04639284938731788	8.910094082023725E-4	8.910094082023732E-4	-33946.67288214899	0.0	-585.4944834405349
35000	-33937.349456610806	-598.7403603879244	-33338.609096222885	2.4790571563837007	2013.4272059793861	54.570436453873285	15.867775831816251	1.1815637227755784	0.06807021085266579	7.017003550949767E-4	7.017003550949764E-4	-33338.609096222885	0.0	-590.9296632476027
40000	-33640.96780374349	-596.939530617431	-33044.02827312606	2.247783643084413	2013.6584794926855	52.811513686429876	23.77810390760835	1.7872970081055284	0.027190702764451635	7.240249739951788E-4	7.240249739951789E-4	-33044.02827312606	0.0	-588.572794110494
45000	-33172.85199506762	-623.0587122095276	-32549.793282858092	2.987324392254433	2012.9189387435156	64.6800719339863	14.882366837830844	0.501536420302308	0.05998195157907354	5.364693263464233E-4	5.364693263464226E-4	-32549.793282858092	0.0	-616.1670509389063
50000	-32801.022000251854	-611.5845361588133	-32189.43746409304	2.364526262308468	2013.5417368734613	60.85432294458997	14.428448266129605	0.7602546308507061	0.03884087824769824	5.015970657732179E-4	5.015970657732185E-4	-32189.43746409304	0.0	-604.4837388682449
55000	-32650.271417630975	-603.7748032110188	-32046.496614419957	3.140760402888048	2012.765502732882	60.79956566753545	14.551042175464938	0.7536031305704722	0.02440993231466553	4.7356607846290607E-4	4.735660784629064E-4	-32046.496614419957	0.0	-596.7395525592013
60000	-32376.1460459268	-615.3602728844786	-31760.78577304232	2.7238130208123446	2013.1824501149576	65.45630685837423	8.477439749142484	0.24475157086459154	0.049550448320574016	4.0531015619571856E-4	4.05310156195719E-4	-31760.78577304232	0.0	-608.9006355364171
65000	-32337.172638466036	-630.0614076355608	-31707.111230830476	3.324108254126796	2012.5821548816432	69.67520226306898	11.15478756716892	0.36132350155976356	0.06652639736641253	4.0975923889148314E-4	4.0975923889148303E-4	-31707.111230830476	0.0	-623.4749719602987
70000	-32287.391291063333	-636.8912036044205	-31650.500087458913	3.8111738339251504	2012.0950893018448	73.57434914622308	15.234319937923892	0.6732739574649307	0.017541864158273805	3.573867519097655E-4	3.573867519097655E-4	-31650.500087458913	0.0	-630.188602905812
75000	-32271.499343500484	-635.3907411655065	-31636.108602334978	3.294440475796713	2012.611822659973	74.73897781849519	11.665201497996375	0.2785258096004368	0.021469873902388702	3.8460289403732594E-4	3.846028940373255E-4	-31636.108602334978	0.0	-629.0437741947883
80000	-32273.670788799926	-632.0251370571086	-31641.645651742816	3.441037293160834	2012.465225842609	74.41901932263536	10.159595718277805	0.17668878889930606	0.033874582927234685	3.3175203219137965E-4	3.317520321913796E-4	-31641.645651742816	0.0	-625.8310355897827
85000	-32270.780412772874	-622.9773146112019	-31647.803098161672	3.6903531681032247	2012.2159099676667	72.03316474411349	10.230647475249938	0.12027662314264553	0.02598470209888487	3.8832903399713364E-4	3.883290339971335E-4	-31647.803098161672	0.0	-616.757095393399
90000	-32250.701191718395	-626.1502585324199	-31624.550933185976	3.5937188500986905	2012.3125442856713	74.95467387945938	10.99337031787332	0.27157463802540627	0.033977231587127274	3.2935173910506206E-4	3.29351739105062E-4	-31624.550933185976	0.0	-619.8682765599596
95000	-32258.012031306782	-631.7960073952632	-31626.21602391152	3.069517778509325	2012.8367453572605	73.51399381501749	9.163663582034923	-0.06390818414939581	0.031693761599459726	3.5270780720034E-4	3.5270780720033984E-4	-31626.21602391152	0.0	-625.6810738666269
100000	-32263.43385948854	-638.5696814446773	-31624.864178043863	3.671013120386754	2012.2352500153831	76.44531416696508	11.680755647856968	0.37164495653127605	0.07275273524667185	3.3696778971561026E-4	3.369677897156105E-4	-31624.864178043863	0.0	-632.1074136183507
105000	-32245.230805056355	-634.1509286356986	-31611.079876420656	3.4002645696146447	2012.5059985661553	75.6826891021998	11.055020752383783	0.1443515369924877	0.031210667539579837	3.7113801400648865E-4	3.7113801400648913E-4	-31611.079876420656	0.0	-627.9434090904933
110000	-32260.120259012572	-638.0489061472293	-31622.071352865343	3.9110070138190336	2011.995256121951	75.69873826477284	14.58269701590486	0.5670997632808208	0.024769461952990318	3.54826459471146E-4	3.548264594711463E-4	-31622.071352865343	0.0	-631.455292923556
115000	-32264.055185029163	-646.6806916094919	-31617.374493419673	3.3903708560448136	2012.515892279725	75.49968144346916	12.283596953524947	0.2831388832994881	0.025997658176283092	3.5856130242389184E-4	3.5856130242389156E-4	-31617.374493419673	0.0	-640.3618425781247
120000	-32256.31368820663	-664.9369834163547	-31591.376704790273	4.144121728110821	2011.762141407659	82.30654936380864	14.806067037545107	0.4762078193369861	0.053440283177662765	3.2412575839183813E-4	3.241257583918379E-4	-31591.376704790273	0.0	-658.4641937183543
125000	-32244.25848788679	-665.1919325179051	-31579.066555368885	4.2221618064885185	2011.6841013292815	82.57151921295375	13.800593109276125	0.2804896576252225	0.04953599147845355	3.125038609303651E-4	3.1250386093036536E-4	-31579.066555368885	0.0	-658.94341782057
130000	-32225.7696335938	-646.7961132331726	-31578.97352036063	4.1487940470763025	2011.7574690886936	78.10723919243357	16.382042193826507	0.5340600983235952	0.05945221811165623	3.4236896297873566E-4	3.423689629787357E-4	-31578.97352036063	0.0	-640.199805129429
135000	-32233.39505103688	-644.2105196263346	-31589.18453141055	3.5320997605245767	2012.3741633752454	74.85356178699232	10.376833492944623	0.2428621849813395	0.11212493956063517	3.705445280144639E-4	3.7054452801446423E-4	-31589.18453141055	0.0	-637.7383121244268
140000	-32244.62383429256	-653.6772791997336	-31590.94655509283	3.796309382650799	2012.109953753119	76.69721410433972	14.560635498551994	0.5144277179565901	0.024998630356644607	3.7356228409231155E-4	3.7356228409231193E-4	-31590.94655509283	0.0	-647.114912617883
145000	-32248.04175758804	-648.2106137641696	-31599.831143823867	3.5671836289223364	2012.3390795068476	74.96882157371384	14.504460812968247	0.5046436438442126	0.028257086190291797	3.802938075762822E-4	3.802938075762821E-4	-31599.831143823867	0.0	-641.6313296873033
150000	-32238.19992492278	-661.8716502383098	-31576.32827468447	3.5132861753501734	2012.3929769604197	76.29727830848988	15.976686376980151	0.4936528631822057	0.0571037796237672	3.385242267825468E-4	3.3852422678254683E-4	-31576.32827468447	0.0	-655.3152872459401
155000	-32255.9756772602	-672.935172279215	-31583.040504980985	3.126522623817399	2012.7797405119525	77.08289950816929	22.948181644838424	1.020796186716956	0.05555558703006939	3.303873624717069E-4	3.3038736247170675E-4	-31583.040504980985	0.0	-665.8723409258437
160000	-32258.968598187592	-665.9882989613096	-31592.98029922628	3.3995930856999843	2012.50667005007	76.67130199515367	22.731785598777304	0.8943957053548801	0.02284512104411282	3.3921495731643067E-4	3.3921495731643045E-4	-31592.98029922628	0.0	-659.1008892548879
165000	-32239.755267594872	-654.1774842166784	-31585.577783378194	3.6392758889155403	2012.2669872468543	76.3543363687689	13.416848560444178	0.3494499838699705	0.06559811543448642	3.7011352671809274E-4	3.701135267180926E-4	-31585.577783378194	0.0	-647.7016964510541
170000	-32230.564361276076	-653.3995172838189	-31577.164843992257	3.1143751910898136	2012.7918879446802	74.13430538065569	15.317308936219368	0.6664787037807058	0.03462010627780934	3.661406998440377E-4	3.661406998440376E-4	-31577.164843992257	0.0	-646.6603968292563
175000	-32228.417943216155	-655.3883603263554	-31573.029582889798	3.739229218983638	2012.1670339167863	78.5726999393849	13.615882337485832	0.4888662020839625	0.082227037265484	3.457755860584344E-4	3.457755860584342E-4	-31573.029582889798	0.0	-648.7893174109778
