PathParameter	MaxPathLikelihood	MLContribution
0.0000	-26670	-0.060732
2.1544e-07	-26743	-0.093756
2.1715e-06	-26728	-0.19797
8.3895e-06	-26733	-0.40064
2.1888e-05	-26660	-0.68673
4.6050e-05	-26695	-1.0828
8.4561e-05	-26720	-1.5860
0.00014136	-26708	-2.1932
0.00022061	-26714	-2.9379
0.00032669	-26687	-3.7934
0.00046416	-26723	-4.7711
0.00063774	-26700	-5.8684
0.00085232	-26705	-7.1147
0.0011130	-26695	-8.4868
0.0014248	-26697	-10.003
0.0017932	-26687	-11.668
0.0022237	-26708	-13.463
0.0027216	-26673	-15.426
0.0032929	-26696	-17.545
0.0039432	-26717	-19.815
0.0046784	-26667	-22.254
0.0055047	-26660	-24.851
0.0064280	-26670	-27.609
0.0074546	-26691	-30.545
0.0085909	-26673	-33.650
0.0098431	-26679	-36.922
0.011218	-26630	-40.372
0.012722	-26646	-43.992
0.014361	-26608	-47.799
0.016143	-26645	-51.784
0.018075	-26647	-55.961
0.020162	-26632	-60.311
0.022413	-26638	-64.853
0.024834	-26625	-69.589
0.027432	-26618	-74.496
0.030215	-26630	-79.619
0.033190	-26594	-84.920
0.036364	-26615	-90.416
0.039745	-26604	-96.118
0.043339	-26602	-102.01
0.047156	-26610	-108.10
0.051201	-26601	-114.39
0.055484	-26584	-120.89
0.060011	-26586	-127.59
0.064790	-26593	-134.50
0.069830	-26576	-141.60
0.075138	-26586	-148.92
0.080722	-26576	-156.45
0.086591	-26572	-164.20
0.092751	-26578	-172.15
0.099213	-26572	-180.33
0.10598	-26569	-188.74
0.11307	-26572	-197.36
0.12048	-26573	-206.20
0.12823	-26565	-215.29
0.13631	-26564	-224.57
0.14475	-26569	-234.09
0.15355	-26567	-243.84
0.16271	-26569	-253.82
0.17226	-26564	-264.03
0.18218	-26564	-274.48
0.19250	-26562	-285.16
0.20322	-26563	-296.08
0.21436	-26565	-307.21
0.22591	-26561	-318.59
0.23789	-26563	-330.22
0.25031	-26562	-342.08
0.26318	-26561	-354.18
0.27650	-26561	-366.53
0.29029	-26558	-379.12
0.30455	-26560	-391.95
0.31930	-26559	-405.02
0.33454	-26557	-418.35
0.35028	-26559	-431.91
0.36653	-26558	-445.73
0.38330	-26558	-459.80
0.40060	-26557	-474.13
0.41844	-26555	-488.69
0.43683	-26556	-503.52
0.45578	-26557	-518.60
0.47530	-26554	-533.92
0.49539	-26552	-549.51
0.51608	-26554	-565.36
0.53735	-26549	-581.47
0.55924	-26553	-597.83
0.58174	-26551	-614.46
0.60487	-26549	-631.33
0.62863	-26552	-648.49
0.65304	-26547	-665.90
0.67811	-26548	-683.57
0.70384	-26542	-701.52
0.73025	-26542	-719.71
0.75734	-26537	-738.16
0.78513	-26533	-756.91
0.81363	-26537	-775.92
0.84284	-26532	-795.11
0.87278	-26526	-814.71
0.90345	-26523	-834.50
0.93488	-26523	-854.50
0.96705	-26463	-873.99
1.0000	3.8528e+10	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -26590.594948365313
PathParameter	MaxPathLikelihood	MLContribution
0.0000	-26722	-0.067203
2.1544e-07	-26681	-0.088470
2.1715e-06	-26724	-0.19733
8.3895e-06	-26719	-0.39739
2.1888e-05	-26710	-0.68799
4.6050e-05	-26723	-1.0887
8.4561e-05	-26732	-1.5843
0.00014136	-26712	-2.2010
0.00022061	-26718	-2.9291
0.00032669	-26715	-3.7814
0.00046416	-26695	-4.7736
0.00063774	-26714	-5.8881
0.00085232	-26673	-7.1088
0.0011130	-26706	-8.4814
0.0014248	-26692	-9.9940
0.0017932	-26697	-11.656
0.0022237	-26718	-13.469
0.0027216	-26671	-15.428
0.0032929	-26712	-17.546
0.0039432	-26697	-19.815
0.0046784	-26695	-22.247
0.0055047	-26695	-24.850
0.0064280	-26710	-27.610
0.0074546	-26669	-30.551
0.0085909	-26648	-33.642
0.0098431	-26678	-36.925
0.011218	-26655	-40.371
0.012722	-26624	-43.993
0.014361	-26635	-47.802
0.016143	-26643	-51.788
0.018075	-26655	-55.967
0.020162	-26602	-60.318
0.022413	-26629	-64.856
0.024834	-26655	-69.583
0.027432	-26625	-74.504
0.030215	-26624	-79.622
0.033190	-26626	-84.912
0.036364	-26603	-90.418
0.039745	-26599	-96.115
0.043339	-26584	-102.02
0.047156	-26612	-108.10
0.051201	-26601	-114.38
0.055484	-26601	-120.88
0.060011	-26589	-127.58
0.064790	-26586	-134.48
0.069830	-26577	-141.60
0.075138	-26569	-148.91
0.080722	-26580	-156.45
0.086591	-26580	-164.20
0.092751	-26572	-172.15
0.099213	-26577	-180.34
0.10598	-26570	-188.73
0.11307	-26572	-197.36
0.12048	-26572	-206.21
0.12823	-26570	-215.29
0.13631	-26568	-224.57
0.14475	-26563	-234.10
0.15355	-26565	-243.84
0.16271	-26567	-253.82
0.17226	-26568	-264.04
0.18218	-26565	-274.48
0.19250	-26564	-285.16
0.20322	-26564	-296.07
0.21436	-26562	-307.22
0.22591	-26565	-318.60
0.23789	-26561	-330.23
0.25031	-26561	-342.09
0.26318	-26559	-354.19
0.27650	-26561	-366.53
0.29029	-26562	-379.12
0.30455	-26563	-391.95
0.31930	-26559	-405.03
0.33454	-26556	-418.34
0.35028	-26559	-431.92
0.36653	-26557	-445.73
0.38330	-26557	-459.80
