PathParameter	MaxPathLikelihood	MLContribution
0.0000	-68936	-0.019279
2.1544e-07	-68946	-0.17440
2.1715e-06	-70635	-0.55528
8.3895e-06	-69241	-1.2032
2.1888e-05	-68715	-2.1342
4.6050e-05	-72720	-3.3640
8.4561e-05	-69247	-4.8998
0.00014136	-66171	-6.6444
0.00022061	-52290	-8.3979
0.00032669	-55835	-10.285
0.00046416	-47217	-11.186
0.00063774	-34852	-11.320
0.00085232	-30139	-10.803
0.0011130	-30248	-11.220
0.0014248	-30178	-12.131
0.0017932	-30118	-13.472
0.0022237	-30094	-15.534
0.0027216	-30088	-17.629
0.0032929	-30050	-19.960
0.0039432	-29982	-22.536
0.0046784	-30053	-25.192
0.0055047	-30050	-28.108
0.0064280	-29995	-31.170
0.0074546	-30027	-34.470
0.0085909	-29976	-37.944
0.0098431	-30018	-41.620
0.011218	-29985	-45.492
0.012722	-30001	-49.565
0.014361	-29959	-53.835
0.016143	-29969	-58.333
0.018075	-29989	-63.007
0.020162	-29967	-67.904
0.022413	-29924	-72.997
0.024834	-29938	-78.328
0.027432	-29886	-83.837
0.030215	-29922	-89.575
0.033190	-29872	-95.532
0.036364	-29886	-101.67
0.039745	-29865	-108.06
0.043339	-29854	-114.64
0.047156	-29808	-121.48
0.051201	-29854	-128.52
0.055484	-29793	-135.77
0.060011	-29784	-143.25
0.064790	-29762	-150.86
0.069830	-29747	-158.85
0.075138	-29668	-166.94
0.080722	-29737	-175.30
0.086591	-29666	-183.74
0.092751	-29628	-192.67
0.099213	-29648	-201.68
0.10598	-29608	-211.01
0.11307	-29609	-220.53
0.12048	-29593	-230.26
0.12823	-29598	-240.22
0.13631	-29564	-250.53
0.14475	-29562	-261.06
0.15355	-29543	-271.86
0.16271	-29544	-282.88
0.17226	-29541	-294.10
0.18218	-29528	-305.65
0.19250	-29510	-317.39
0.20322	-29512	-329.48
0.21436	-29504	-341.72
0.22591	-29471	-354.27
0.23789	-29472	-367.03
0.25031	-29472	-380.14
0.26318	-29456	-393.52
0.27650	-29448	-406.99
0.29029	-29432	-420.89
0.30455	-29431	-435.06
0.31930	-29423	-449.45
0.33454	-29427	-464.09
0.35028	-29398	-478.91
0.36653	-29387	-494.10
0.38330	-29386	-509.52
0.40060	-29396	-525.43
0.41844	-29381	-541.27
0.43683	-29377	-557.71
0.45578	-29384	-574.24
0.47530	-29373	-591.04
0.49539	-29369	-608.20
0.51608	-29362	-625.58
0.53735	-29359	-643.46
0.55924	-29359	-661.32
0.58174	-29359	-679.65
0.60487	-29354	-698.41
0.62863	-29351	-717.22
0.65304	-29355	-736.44
0.67811	-29356	-755.97
0.70384	-29348	-775.71
0.73025	-29353	-795.83
0.75734	-29353	-816.26
0.78513	-29348	-836.91
0.81363	-29342	-857.84
0.84284	-29346	-879.16
0.87278	-29344	-900.71
0.90345	-29347	-922.58
0.93488	-29341	-944.82
0.96705	-29343	-967.28
1.0000	-29340	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -29547.52155103075
