PathParameter	MaxPathLikelihood	MLContribution
0.0000	-26583	-0.13167
2.1544e-07	-26594	-0.079560
2.1715e-06	-26576	-0.18680
8.3895e-06	-26569	-0.38426
2.1888e-05	-26581	-0.65955
4.6050e-05	-26577	-1.0468
8.4561e-05	-26573	-1.5298
0.00014136	-26590	-2.1233
0.00022061	-26590	-2.8399
0.00032669	-26571	-3.6788
0.00046416	-26583	-4.6414
0.00063774	-26595	-5.7354
0.00085232	-26589	-6.9643
0.0011130	-26593	-8.3315
0.0014248	-26579	-9.8407
0.0017932	-26567	-11.494
0.0022237	-26588	-13.295
0.0027216	-26584	-15.247
0.0032929	-26598	-17.358
0.0039432	-26583	-19.622
0.0046784	-26570	-22.048
0.0055047	-26584	-24.638
0.0064280	-26587	-27.392
0.0074546	-26569	-30.315
0.0085909	-26583	-33.406
0.0098431	-26575	-36.670
0.011218	-26585	-40.112
0.012722	-26572	-43.724
0.014361	-26582	-47.521
0.016143	-26572	-51.495
0.018075	-26554	-55.652
0.020162	-26565	-59.999
0.022413	-26555	-64.532
0.024834	-26565	-69.263
0.027432	-26560	-74.163
0.030215	-26564	-79.269
0.033190	-26557	-84.571
0.036364	-26558	-90.063
0.039745	-26553	-95.753
0.043339	-26550	-101.64
0.047156	-26562	-107.74
0.051201	-26549	-114.04
0.055484	-26546	-120.53
0.060011	-26555	-127.25
0.064790	-26545	-134.15
0.069830	-26538	-141.27
0.075138	-26541	-148.61
0.080722	-26534	-156.13
0.086591	-26543	-163.88
0.092751	-26540	-171.84
0.099213	-26535	-180.03
0.10598	-26534	-188.42
0.11307	-26534	-197.05
0.12048	-26538	-205.89
0.12823	-26533	-214.95
0.13631	-26532	-224.23
0.14475	-26531	-233.75
0.15355	-26533	-243.49
0.16271	-26531	-253.45
0.17226	-26530	-263.66
0.18218	-26527	-274.09
0.19250	-26531	-284.75
0.20322	-26529	-295.65
0.21436	-26525	-306.79
0.22591	-26526	-318.16
0.23789	-26528	-329.76
0.25031	-26528	-341.62
0.26318	-26527	-353.72
0.27650	-26528	-366.05
0.29029	-26524	-378.60
0.30455	-26524	-391.42
0.31930	-26526	-404.48
0.33454	-26524	-417.78
0.35028	-26525	-431.31
0.36653	-26521	-445.13
