PathParameter	MaxPathLikelihood	MLContribution
0.0000	-26608	-0.0057512
2.1544e-07	-26608	-0.052220
2.1715e-06	-26597	-0.16599
8.3895e-06	-26589	-0.36034
2.1888e-05	-26594	-0.64505
4.6050e-05	-26601	-1.0281
8.4561e-05	-26590	-1.5163
0.00014136	-26597	-2.1159
0.00022061	-26591	-2.8318
0.00032669	-26612	-3.6698
0.00046416	-26589	-4.6337
0.00063774	-26593	-5.7283
0.00085232	-26609	-6.9570
0.0011130	-26615	-8.3251
0.0014248	-26594	-9.8341
0.0017932	-26613	-11.489
0.0022237	-26606	-13.294
0.0027216	-26589	-15.249
0.0032929	-26603	-17.358
0.0039432	-26605	-19.625
0.0046784	-26586	-22.054
0.0055047	-26585	-24.645
0.0064280	-26580	-27.401
0.0074546	-26599	-30.325
0.0085909	-26586	-33.422
0.0098431	-26590	-36.688
0.011218	-26588	-40.130
0.012722	-26588	-43.750
0.014361	-26590	-47.555
0.016143	-26596	-51.532
0.018075	-26574	-55.697
0.020162	-26572	-60.047
0.022413	-26579	-64.586
0.024834	-26589	-69.307
0.027432	-26575	-74.230
0.030215	-26581	-79.342
0.033190	-26572	-84.636
0.036364	-26582	-90.148
0.039745	-26575	-95.840
0.043339	-26569	-101.73
0.047156	-26567	-107.83
0.051201	-26577	-114.13
0.055484	-26564	-120.62
0.060011	-26565	-127.33
0.064790	-26562	-134.25
0.069830	-26564	-141.35
0.075138	-26556	-148.69
0.080722	-26556	-156.21
0.086591	-26556	-163.97
0.092751	-26551	-171.95
0.099213	-26552	-180.13
0.10598	-26554	-188.53
0.11307	-26543	-197.16
0.12048	-26543	-206.01
0.12823	-26543	-215.07
0.13631	-26545	-224.36
0.14475	-26541	-233.88
0.15355	-26542	-243.63
0.16271	-26544	-253.61
0.17226	-26542	-263.81
0.18218	-26545	-274.25
0.19250	-26542	-284.93
0.20322	-26540	-295.83
0.21436	-26542	-306.97
0.22591	-26540	-318.34
0.23789	-26536	-329.97
0.25031	-26539	-341.82
0.26318	-26535	-353.90
0.27650	-26538	-366.23
0.29029	-26537	-378.80
0.30455	-26537	-391.62
0.31930	-26534	-404.67
0.33454	-26537	-417.98
0.35028	-26536	-431.53
0.36653	-26535	-445.34
0.38330	-26536	-459.39
0.40060	-26534	-473.69
0.41844	-26535	-488.25
0.43683	-26535	-503.06
0.45578	-26536	-518.12
0.47530	-26535	-533.45
0.49539	-26535	-549.02
0.51608	-26534	-564.86
0.53735	-26534	-580.94
0.55924	-26534	-597.30
0.58174	-26534	-613.91
0.60487	-26533	-630.78
0.62863	-26533	-647.91
0.65304	-26532	-665.31
0.67811	-26533	-682.98
0.70384	-26533	-700.91
0.73025	-26533	-719.10
0.75734	-26534	-737.56
0.78513	-26532	-756.29
0.81363	-26533	-775.29
0.84284	-26532	-794.56
0.87278	-26532	-814.10
0.90345	-26531	-833.90
0.93488	-26532	-853.99
0.96705	-26533	-874.35
1.0000	-26532	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -26561.65964931339
