PathParameter	MaxPathLikelihood	MLContribution
0.0000	-26641	-0.13318
2.1544e-07	-26642	-0.098024
2.1715e-06	-26670	-0.20409
8.3895e-06	-26631	-0.39490
2.1888e-05	-26626	-0.68559
4.6050e-05	-26663	-1.0632
8.4561e-05	-26667	-1.5679
0.00014136	-26626	-2.1656
0.00022061	-26627	-2.8937
0.00032669	-26633	-3.7481
0.00046416	-26643	-4.7206
0.00063774	-26647	-5.8172
0.00085232	-26604	-7.0693
0.0011130	-26654	-8.4050
0.0014248	-26612	-9.9466
0.0017932	-26644	-11.602
0.0022237	-26636	-13.402
0.0027216	-26640	-15.370
0.0032929	-26640	-17.468
0.0039432	-26633	-19.733
0.0046784	-26617	-22.166
0.0055047	-26604	-24.757
0.0064280	-26592	-27.515
0.0074546	-26625	-30.445
0.0085909	-26606	-33.552
0.0098431	-26625	-36.817
0.011218	-26614	-40.262
0.012722	-26609	-43.871
0.014361	-26608	-47.670
0.016143	-26601	-51.645
0.018075	-26613	-55.816
0.020162	-26581	-60.164
0.022413	-26587	-64.681
0.024834	-26597	-69.401
0.027432	-26582	-74.321
0.030215	-26598	-79.413
0.033190	-26590	-84.739
0.036364	-26570	-90.227
0.039745	-26579	-95.927
0.043339	-26577	-101.81
0.047156	-26573	-107.91
0.051201	-26572	-114.18
0.055484	-26569	-120.67
0.060011	-26554	-127.39
0.064790	-26546	-134.26
0.069830	-26550	-141.42
0.075138	-26555	-148.72
0.080722	-26550	-156.28
0.086591	-26543	-164.01
0.092751	-26543	-171.98
0.099213	-26539	-180.16
0.10598	-26543	-188.55
0.11307	-26540	-197.16
0.12048	-26542	-206.00
0.12823	-26538	-215.06
0.13631	-26533	-224.34
0.14475	-26530	-233.85
0.15355	-26538	-243.57
0.16271	-26533	-253.57
0.17226	-26535	-263.76
0.18218	-26533	-274.18
0.19250	-26531	-284.84
0.20322	-26525	-295.76
0.21436	-26529	-306.89
0.22591	-26530	-318.26
0.23789	-26529	-329.86
0.25031	-26527	-341.69
0.26318	-26527	-353.77
0.27650	-26525	-366.10
0.29029	-26526	-378.67
0.30455	-26520	-391.46
0.31930	-26526	-404.53
0.33454	-26514	-417.82
0.35028	-26525	-431.38
0.36653	-26524	-445.18
0.38330	-26523	-459.23
0.40060	-26516	-473.49
0.41844	-26515	-488.03
0.43683	-26516	-502.86
0.45578	-26513	-517.88
0.47530	-26514	-533.20
0.49539	-26512	-548.74
