PathParameter	MaxPathLikelihood	MLContribution
0.0000	-30585	-0.0076809
2.1544e-07	-30298	-0.068474
2.1715e-06	-30224	-0.21671
8.3895e-06	-30362	-0.47408
2.1888e-05	-30477	-0.84492
4.6050e-05	-30373	-1.3390
8.4561e-05	-30130	-1.9209
0.00014136	-30024	-2.6865
0.00022061	-30082	-3.5045
0.00032669	-30194	-4.5565
0.00046416	-29994	-5.6783
0.00063774	-30101	-6.8733
0.00085232	-30016	-8.2853
0.0011130	-30019	-9.7521
0.0014248	-29982	-11.462
0.0017932	-30006	-13.366
0.0022237	-30048	-15.393
0.0027216	-29916	-17.646
0.0032929	-29996	-20.018
0.0039432	-30015	-22.504
0.0046784	-29945	-25.188
0.0055047	-29895	-28.059
0.0064280	-29861	-31.091
0.0074546	-29899	-34.367
0.0085909	-29867	-37.875
0.0098431	-29786	-41.597
0.011218	-29850	-45.325
0.012722	-29899	-49.465
0.014361	-29777	-53.644
0.016143	-29822	-58.219
0.018075	-29838	-62.742
0.020162	-29774	-67.630
0.022413	-29867	-72.716
0.024834	-29812	-77.969
0.027432	-29746	-83.461
0.030215	-29763	-89.153
0.033190	-29725	-95.084
0.036364	-29763	-101.20
0.039745	-29772	-107.57
0.043339	-29736	-114.15
0.047156	-29735	-120.92
0.051201	-29702	-127.92
0.055484	-29701	-135.24
0.060011	-29653	-142.65
0.064790	-29662	-150.28
0.069830	-29629	-158.17
0.075138	-29642	-166.29
0.080722	-29648	-174.74
0.086591	-29653	-183.35
0.092751	-29642	-192.24
0.099213	-29607	-201.21
0.10598	-29585	-210.56
0.11307	-29574	-220.10
0.12048	-29559	-229.87
0.12823	-29583	-240.03
0.13631	-29559	-250.21
0.14475	-29565	-260.87
0.15355	-29539	-271.57
0.16271	-29534	-282.71
0.17226	-29526	-293.96
0.18218	-29535	-305.58
0.19250	-29494	-317.27
0.20322	-29520	-329.41
0.21436	-29480	-341.79
0.22591	-29495	-354.20
0.23789	-29494	-367.09
0.25031	-29473	-380.21
0.26318	-29475	-393.64
0.27650	-29466	-407.19
0.29029	-29450	-421.05
0.30455	-29421	-434.95
0.31930	-29424	-449.41
0.33454	-29400	-463.97
0.35028	-29407	-478.84
0.36653	-29405	-494.25
0.38330	-29391	-509.63
0.40060	-29395	-525.34
0.41844	-29384	-541.31
0.43683	-29367	-557.55
0.45578	-29378	-574.32
0.47530	-29368	-591.02
0.49539	-29373	-608.23
0.51608	-29363	-625.64
0.53735	-29361	-643.44
0.55924	-29358	-661.35
0.58174	-29362	-679.82
0.60487	-29352	-698.27
0.62863	-29340	-716.96
0.65304	-29332	-736.02
0.67811	-29341	-755.60
0.70384	-29335	-775.47
0.73025	-29335	-795.53
0.75734	-29338	-815.98
0.78513	-29336	-836.58
0.81363	-29326	-857.50
0.84284	-29328	-878.67
0.87278	-29323	-900.35
0.90345	-29324	-922.16
0.93488	-29311	-944.24
0.96705	-29311	-966.62
1.0000	-25288	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -29492.49013934389
PathParameter	MaxPathLikelihood	MLContribution
0.0000	-30499	-0.0077059
2.1544e-07	-30316	-0.069282
2.1715e-06	-30177	-0.22118
8.3895e-06	-30279	-0.48179
2.1888e-05	-30325	-0.84472
4.6050e-05	-30446	-1.3485
8.4561e-05	-29984	-1.9191
0.00014136	-30244	-2.7815
0.00022061	-30152	-3.5450
0.00032669	-30219	-4.5341
0.00046416	-30070	-5.6206
0.00063774	-30275	-6.9346
0.00085232	-30119	-8.2883
0.0011130	-30129	-9.8556
0.0014248	-30025	-11.511
0.0017932	-29952	-13.398
0.0022237	-29982	-15.442
0.0027216	-29983	-17.629
0.0032929	-29939	-20.012
0.0039432	-29935	-22.473
0.0046784	-29917	-25.175
0.0055047	-29938	-28.143
0.0064280	-29937	-31.159
0.0074546	-29841	-34.470
0.0085909	-29858	-37.919
0.0098431	-29878	-41.555
0.011218	-29877	-45.378
0.012722	-29863	-49.470
0.014361	-29855	-53.652
0.016143	-29846	-58.128
0.018075	-29863	-62.771
0.020162	-29787	-67.596
0.022413	-29819	-72.684
0.024834	-29766	-77.945
0.027432	-29763	-83.439
0.030215	-29792	-89.209
0.033190	-29712	-95.123
0.036364	-29767	-101.26
0.039745	-29734	-107.56
0.043339	-29709	-114.09
0.047156	-29699	-120.84
0.051201	-29714	-127.94
0.055484	-29690	-135.15
0.060011	-29695	-142.60
0.064790	-29656	-150.23
0.069830	-29647	-158.20
0.075138	-29647	-166.29
0.080722	-29618	-174.74
0.086591	-29638	-183.34
0.092751	-29628	-192.17
0.099213	-29600	-201.24
0.10598	-29585	-210.55
0.11307	-29580	-220.11
0.12048	-29558	-229.85
0.12823	-29542	-240.03
0.13631	-29567	-250.18
0.14475	-29548	-260.79
0.15355	-29550	-271.61
