PathParameter	MaxPathLikelihood	MLContribution
0.0000	-69264	-0.019752
2.1544e-07	-65111	-0.18114
2.1715e-06	-71409	-0.57513
8.3895e-06	-68400	-1.2263
2.1888e-05	-69441	-2.1829
4.6050e-05	-67253	-3.3915
8.4561e-05	-61423	-4.8703
0.00014136	-66173	-6.6348
0.00022061	-53804	-8.2685
0.00032669	-55291	-9.9922
0.00046416	-47425	-11.258
0.00063774	-42457	-12.310
0.00085232	-33712	-11.621
0.0011130	-30310	-11.111
0.0014248	-30198	-12.210
0.0017932	-30160	-13.756
0.0022237	-30058	-15.508
0.0027216	-30157	-17.638
0.0032929	-30174	-20.002
0.0039432	-30143	-22.578
0.0046784	-30136	-25.275
0.0055047	-30106	-28.212
0.0064280	-30097	-31.283
0.0074546	-30088	-34.594
0.0085909	-30070	-38.113
0.0098431	-30101	-41.779
0.011218	-30091	-45.685
0.012722	-30069	-49.766
0.014361	-30096	-54.055
0.016143	-30063	-58.516
0.018075	-30053	-63.243
0.020162	-30044	-68.170
0.022413	-30000	-73.235
0.024834	-29930	-78.531
0.027432	-30006	-84.074
0.030215	-29970	-89.802
0.033190	-29933	-95.745
0.036364	-29927	-101.95
0.039745	-29897	-108.26
0.043339	-29928	-114.90
0.047156	-29879	-121.72
0.051201	-29879	-128.76
0.055484	-29815	-136.00
0.060011	-29854	-143.45
0.064790	-29785	-151.18
0.069830	-29784	-159.02
0.075138	-29781	-167.15
0.080722	-29721	-175.56
0.086591	-29723	-184.10
0.092751	-29702	-192.80
0.099213	-29653	-201.89
0.10598	-29629	-211.16
0.11307	-29637	-220.62
0.12048	-29635	-230.48
0.12823	-29565	-240.52
0.13631	-29598	-250.71
0.14475	-29597	-261.27
0.15355	-29553	-271.93
0.16271	-29551	-282.86
0.17226	-29525	-294.31
0.18218	-29540	-305.81
0.19250	-29534	-317.51
0.20322	-29492	-329.50
0.21436	-29489	-341.76
0.22591	-29455	-354.37
0.23789	-29459	-367.15
0.25031	-29462	-380.09
0.26318	-29465	-393.47
0.27650	-29454	-407.15
0.29029	-29428	-420.82
0.30455	-29419	-434.92
0.31930	-29410	-449.36
0.33454	-29414	-464.03
0.35028	-29411	-478.93
0.36653	-29385	-493.87
0.38330	-29391	-509.55
0.40060	-29373	-525.06
0.41844	-29365	-541.05
0.43683	-29372	-557.49
0.45578	-29359	-574.01
0.47530	-29362	-590.84
0.49539	-29348	-607.84
0.51608	-29338	-625.26
0.53735	-29340	-642.99
0.55924	-29347	-661.04
0.58174	-29336	-679.33
0.60487	-29334	-697.92
0.62863	-29335	-716.79
0.65304	-29328	-735.90
0.67811	-29329	-755.39
0.70384	-29330	-775.22
0.73025	-29323	-795.25
0.75734	-29317	-815.61
0.78513	-29319	-836.32
0.81363	-29301	-857.17
0.84284	-29314	-878.43
0.87278	-29310	-900.01
0.90345	-29305	-921.78
0.93488	-29302	-943.84
0.96705	-29279	-966.13
1.0000	-29286	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -29544.931965347463
PathParameter	MaxPathLikelihood	MLContribution
0.0000	-68654	-0.019573
2.1544e-07	-68056	-0.17822
2.1715e-06	-64250	-0.56728
8.3895e-06	-66362	-1.2236
2.1888e-05	-63911	-2.1489
4.6050e-05	-66332	-3.3927
8.4561e-05	-58929	-4.8227
0.00014136	-61065	-6.4433
0.00022061	-54883	-8.2529
0.00032669	-52791	-9.8311
0.00046416	-45781	-11.051
0.00063774	-45063	-12.171
0.00085232	-34013	-11.887
0.0011130	-30723	-11.837
0.0014248	-30384	-12.248
0.0017932	-30211	-13.636
0.0022237	-30205	-15.478
0.0027216	-30220	-17.675
0.0032929	-30233	-20.105
0.0039432	-30197	-22.657
0.0046784	-30185	-25.392
0.0055047	-30191	-28.286
0.0064280	-30156	-31.406
0.0074546	-30112	-34.698
0.0085909	-30107	-38.196
0.0098431	-30136	-41.887
0.011218	-30080	-45.758
0.012722	-30084	-49.840
0.014361	-30040	-54.125
0.016143	-30062	-58.623
0.018075	-30042	-63.301
0.020162	-30055	-68.225
0.022413	-30035	-73.326
0.024834	-30037	-78.657
0.027432	-30002	-84.132
0.030215	-29972	-89.874
0.033190	-29954	-95.819
0.036364	-29951	-102.00
0.039745	-29896	-108.38
0.043339	-29919	-115.02
0.047156	-29857	-121.79
0.051201	-29876	-128.80
0.055484	-29856	-136.11
0.060011	-29826	-143.51
0.064790	-29810	-151.17
0.069830	-29759	-159.17
0.075138	-29736	-167.17
0.080722	-29745	-175.63
0.086591	-29715	-184.21
0.092751	-29678	-193.04
0.099213	-29661	-201.96
0.10598	-29630	-211.30
0.11307	-29641	-220.77
0.12048	-29621	-230.57
0.12823	-29614	-240.47
0.13631	-29598	-250.71
0.14475	-29583	-261.12
0.15355	-29550	-271.85
0.16271	-29539	-282.91
0.17226	-29536	-294.15
0.18218	-29495	-305.66
0.19250	-29520	-317.47
0.20322	-29481	-329.36
0.21436	-29491	-341.83
0.22591	-29470	-354.33
0.23789	-29458	-366.98
0.25031	-29447	-380.15
0.26318	-29465	-393.37
0.27650	-29441	-407.02
0.29029	-29432	-420.84
0.30455	-29426	-434.91
0.31930	-29423	-449.38
0.33454	-29407	-463.83
0.35028	-29394	-478.65
0.36653	-29393	-494.07
0.38330	-29363	-509.36
0.40060	-29368	-525.11
0.41844	-29366	-540.99
0.43683	-29360	-557.33
0.45578	-29351	-573.95
0.47530	-29352	-590.77
0.49539	-29352	-607.89
0.51608	-29341	-625.33
0.53735	-29339	-643.01
0.55924	-29333	-661.01
0.58174	-29343	-679.41
0.60487	-29338	-697.84
0.62863	-29334	-716.86
0.65304	-29328	-735.98
0.67811	-29327	-755.47
0.70384	-29323	-775.14
0.73025	-29329	-795.26
0.75734	-29322	-815.55
0.78513	-29318	-836.24
0.81363	-29316	-857.17
0.84284	-29316	-878.47
0.87278	-29307	-899.92
0.90345	-29300	-921.68
0.93488	-29305	-943.87
0.96705	-29286	-966.11
1.0000	-29255	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -29546.534305359048
