PathParameter	MaxPathLikelihood	MLContribution
0.0000	-34436	-0.010896
2.1544e-07	-35395	-0.099484
2.1715e-06	-33804	-0.31365
8.3895e-06	-35895	-0.67644
2.1888e-05	-32964	-1.1954
4.6050e-05	-33505	-1.8867
8.4561e-05	-33999	-2.7173
0.00014136	-32411	-3.6263
0.00022061	-31438	-4.6016
0.00032669	-31246	-5.5371
0.00046416	-31247	-6.6006
0.00063774	-31087	-7.6188
0.00085232	-30941	-8.8703
0.0011130	-30981	-10.319
0.0014248	-30977	-12.041
0.0017932	-30992	-13.875
0.0022237	-30903	-15.895
0.0027216	-30912	-18.121
0.0032929	-30930	-20.491
0.0039432	-30917	-23.079
0.0046784	-30924	-25.872
0.0055047	-30912	-28.876
0.0064280	-30898	-32.059
0.0074546	-30893	-35.440
0.0085909	-30819	-39.024
0.0098431	-30889	-42.798
0.011218	-30847	-46.771
0.012722	-30855	-50.972
0.014361	-30859	-55.370
0.016143	-30823	-59.994
0.018075	-30835	-64.822
0.020162	-30767	-69.833
0.022413	-30792	-75.102
0.024834	-30810	-80.560
0.027432	-30792	-86.261
0.030215	-30816	-92.187
0.033190	-30759	-98.274
0.036364	-30775	-104.65
0.039745	-30780	-111.24
0.043339	-30777	-118.03
0.047156	-30764	-125.08
0.051201	-30735	-132.36
0.055484	-30708	-139.82
0.060011	-30713	-147.55
0.064790	-30685	-155.57
0.069830	-30693	-163.73
0.075138	-30677	-172.17
0.080722	-30691	-180.87
0.086591	-30667	-189.75
0.092751	-30700	-199.01
0.099213	-30684	-208.38
0.10598	-30661	-218.06
0.11307	-30662	-227.97
0.12048	-30656	-238.17
0.12823	-30654	-248.59
0.13631	-30646	-259.28
0.14475	-30643	-270.26
0.15355	-30643	-281.49
0.16271	-30638	-292.97
0.17226	-30637	-304.72
0.18218	-30627	-316.75
0.19250	-30623	-329.03
0.20322	-30625	-341.57
0.21436	-30627	-354.43
0.22591	-30614	-367.47
0.23789	-30615	-380.90
0.25031	-30616	-394.54
0.26318	-30616	-408.49
0.27650	-30615	-422.69
0.29029	-30613	-437.16
0.30455	-30608	-451.95
0.31930	-30613	-466.99
0.33454	-30608	-482.29
0.35028	-30610	-497.94
0.36653	-30604	-513.84
0.38330	-30606	-530.02
0.40060	-30599	-546.51
0.41844	-30601	-563.30
0.43683	-30604	-580.35
0.45578	-30601	-597.71
0.47530	-30606	-615.37
0.49539	-30603	-633.32
0.51608	-30604	-651.58
0.53735	-30600	-670.12
0.55924	-30602	-688.98
0.58174	-30598	-708.13
0.60487	-30601	-727.58
0.62863	-30598	-747.33
0.65304	-30597	-767.35
0.67811	-30598	-787.72
0.70384	-30599	-808.39
0.73025	-30598	-829.36
0.75734	-30596	-850.65
0.78513	-30598	-872.24
0.81363	-30597	-894.13
0.84284	-30596	-916.35
0.87278	-30596	-938.89
0.90345	-30592	-961.73
0.93488	-30593	-984.86
0.96705	-30591	-1008.3
1.0000	-30593	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -30677.895532084956
