# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Dec 19 13:04:37 AEDT 2019 [seed=1576721075062]
# -overwrite 2015-2015.5_large2014_max200_ucld_het.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-67515.00977089378	-2599.0951247884987	-64915.91464610528	1.6474658302644065	2013.8523239973956	17.64850380937106	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.25707307616708525	1.086369463078687	-0.09339559586009337	-64915.91464610528	-2382.607898103206	-201.21688529918322
5000	-45850.86343734214	-2830.1608832980796	-43020.70255404406	2.0097002681211045	2013.4900895595388	36.31504276432246	5.066406038553818	0.8155547372989502	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.13460629395983184	0.017368455012869172	0.0754978458988038	0.003621762024666023	2.0729899982427025	-0.04130913314117957	-43020.70255404406	-2382.607898103206	-438.4469252146672
10000	-44037.78742967789	-2837.8308816591134	-41199.956548018774	1.687988450742463	2013.8118013769174	35.73679105279342	4.06689925584941	0.2614737641007132	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.022370024202688365	0.010895732353951668	0.03562534986993528	0.0031309060399488907	1.7932129236290042	-0.04070040314589964	-41199.956548018774	-2382.607898103206	-447.48157880178195
15000	-43513.22505968215	-2843.642181086798	-40669.58287859535	1.7349727326364308	2013.7648170950235	35.790266210871195	3.960597849340902	0.2877893652048271	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.009313264233283833	0.009124479552358879	0.02371974771245242	0.003087285426481553	1.6375150189490504	0.047988160857251584	-40669.58287859535	-2382.607898103206	-453.48065775906565
20000	-42921.09706382748	-2833.420938515343	-40087.67612531214	1.9008263455126286	2013.5989634821474	34.09411265687932	4.966006092897929	0.9173694802867749	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.0027925322227039355	0.007499684539694411	0.01910802505630679	0.0029077026475507633	1.6221341400704823	-0.04158162175088511	-40087.67612531214	-2382.607898103206	-442.80134844373373
25000	-42559.2079392223	-2848.003384923295	-39711.20455429901	1.9880917641887643	2013.5116980634712	34.723269617411034	5.164810385723904	0.6629910996227657	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.003044358506189834	0.006987790917909332	0.01916104778142881	0.0027495765538033817	1.6681069880286057	-0.039332062996700064	-39711.20455429901	-2382.607898103206	-457.69505557656004
30000	-42056.16584064304	-2860.3863564159265	-39195.77948422712	1.6048367578138858	2013.894953069846	36.084985750138365	5.0151502535374535	0.42870083509721835	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.003697164836459167	0.005642780670533379	0.013830020819309593	0.0025149566912054822	1.5551079765280127	-0.08902549254938097	-39195.77948422712	-2382.607898103206	-470.4921527446399
35000	-41525.50034334353	-2868.790341379355	-38656.71000196417	1.576259689791235	2013.9235301378687	36.91454844661677	6.875701507867854	0.9715489984591648	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.006860520255619133	0.004363437207253679	0.008338757056249283	0.0021903888259824835	1.3501462883489763	-0.057291715970938045	-38656.71000196417	-2382.607898103206	-478.5458862366521
40000	-41138.144851860685	-2850.189239553122	-38287.95561230756	1.4936913426631662	2014.0060984849968	33.91775164089872	6.892537496017729	1.4088581635424207	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.011577535858689784	0.004581628891277987	0.009903323730365381	0.0022748623704061436	1.4843600292002848	-0.05689279391626832	-38287.95561230756	-2382.607898103206	-459.4322922557911
45000	-40945.56830578782	-2855.207527079165	-38090.36077870865	1.3464147822001085	2014.1533750454598	34.77376995781328	7.704392047673506	1.4190810018949165	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.009301556565682633	0.004632259061450174	0.009092277884265882	0.0022879468845042766	1.4300902806404852	-0.10596258951360783	-38090.36077870865	-2382.607898103206	-464.4486187418412
