# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Dec 17 13:55:41 AEDT 2019 [seed=1576551337653]
# -overwrite 2015-2015.5_subset_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-106074.22978145986	-680.2951867861188	-105393.93459467374	2.0369214810623726	2013.4628683465976	33.416340557988455	1.0	0.0	0.5	0.25	0.25	-105393.93459467374	0.0	-661.3034709286014
5000	-79460.8925391544	-2124.119766975745	-77336.77277217867	1.8820106258009273	2013.617779201859	86.78298790026533	11.366879759024913	0.45581946172197974	0.07129702269815408	0.06632967981361255	0.06632967981361254	-77336.77277217867	0.0	-2109.2679258078288
10000	-76694.69204415337	-2294.706890674615	-74399.98515347876	1.9154856644752893	2013.5843041631847	104.59931163955201	32.51604686199966	2.1877404184791858	0.07620076642436784	0.04596113794527103	0.045961137945271006	-74399.98515347876	0.0	-2279.33867778247
15000	-74831.61777876978	-2378.574208455863	-72453.04357031392	1.704846374863757	2013.7949434527961	113.56392399112387	43.53269897064166	2.5885835549678067	0.0790090734722307	0.03670781523011914	0.03670781523011923	-72453.04357031392	0.0	-2363.5917632218498
20000	-73282.65809203996	-2413.870293093761	-70868.7877989462	1.7254197973003178	2013.7743700303597	118.17351523031655	51.494169089999055	2.7214103004675008	0.0793877683576124	0.03300918986583357	0.03300918986583353	-70868.7877989462	0.0	-2399.0950515496233
25000	-72061.72826189295	-2449.488547405406	-69612.23971448754	1.6104126317235015	2013.8893771959365	121.61315914926764	78.86207749142042	3.3568577681559404	0.07905506027519564	0.030739113517993712	0.030739113517993726	-69612.23971448754	0.0	-2434.2907520635263
30000	-70799.59757062235	-2478.934342175961	-68320.6632284464	1.5770991684531666	2013.9226906592069	125.55381704426458	87.93928023077983	3.497484050778425	0.08047800542832301	0.025354850522048517	0.025354850522048528	-68320.6632284464	0.0	-2464.2600939064496
35000	-69918.6302409126	-2524.3556042865694	-67394.27463662603	1.7414614084326765	2013.7583284192272	133.06306142382078	106.55765128212063	3.684291779811155	0.08057217327315243	0.022306169337943715	0.022306169337943705	-67394.27463662603	0.0	-2509.8025425694427
40000	-68694.32403300868	-2535.682434249185	-66158.6415987595	1.7243536876387335	2013.7754361400212	135.39538892224164	97.39480777623959	3.539660449438916	0.08169300952192995	0.019262084891289912	0.019262084891289902	-66158.6415987595	0.0	-2521.7140339160983
45000	-67644.84746283233	-2516.3353048325116	-65128.51215799982	1.5912654620322477	2013.9085243656277	133.0653226714044	76.48969542692441	3.0667284119425213	0.08420075366028051	0.013537340297725532	0.013537340297725534	-65128.51215799982	0.0	-2503.809340863234
50000	-66323.34468041838	-2535.74726125164	-63787.597419166734	1.8363710605131982	2013.6634187671468	138.84958663984978	78.8553858136798	2.8856637330762114	0.0216579390342049	0.004727349155566076	0.004727349155566085	-63787.597419166734	0.0	-2525.2197031538644
55000	-65460.44082510128	-2563.232327676347	-62897.20849742493	2.207844903036996	2013.2919449246228	144.34470075738466	74.19387988563248	2.6285598376942083	0.032766283135577494	0.004068277250661799	0.00406827725066179	-62897.20849742493	0.0	-2553.1033385850733
60000	-64388.97463879887	-2588.1608529210757	-61800.81378587779	1.9682283003785903	2013.5315615272814	148.90024923570436	70.44035300999788	2.448257688806679	0.009644250044469815	0.0036423204824223934	0.003642320482422404	-61800.81378587779	0.0	-2578.3741749525425
65000	-63591.35871095018	-2602.486917192255	-60988.87179375793	2.585603747734394	2012.9141860799255	154.96016608781204	68.06343520441565	2.2300867518591665	0.008702370564997362	0.0029523857185175056	0.0029523857185175047	-60988.87179375793	0.0	-2593.13010737985
70000	-62427.80637979685	-2620.692989303405	-59807.11339049345	2.482904896441357	2013.0168849312186	159.86891633928045	53.60825533106042	1.7729296871372027	0.029069508670623172	0.00231898051201496	0.0023189805120149526	-59807.11339049345	0.0	-2611.9758521224844
75000	-61406.89459044048	-2639.5873440567175	-58767.30724638377	2.425707211965904	2013.0740826156941	162.89552865590034	61.41971031513165	2.0615341087996466	0.029901811736366087	0.0021636760365526153	0.002163676036552611	-58767.30724638377	0.0	-2630.6421764185848
80000	-60827.098008152396	-2643.5583098511543	-58183.53969830124	2.1214012996243077	2013.3783885280357	163.5491583264037	65.61451623077335	2.021378953881712	0.022940980655386797	0.0019633779763276638	0.001963377976327665	-58183.53969830124	0.0	-2634.7490947871966
85000	-60117.61246732798	-2646.944285895114	-57470.66818143286	2.0160608815360854	2013.4837289461238	163.0029566482991	75.42144883726439	2.33819223845754	0.030394332024856186	0.0019214569497091893	0.0019214569497091845	-57470.66818143286	0.0	-2637.8202771525202
90000	-59303.55910419652	-2642.2324163097205	-56661.3266878868	2.0141483490839627	2013.4856414785759	162.18345555530146	78.29515064905856	2.458850477603281	0.02889077073494762	0.0016505713160655756	0.001650571316065577	-56661.3266878868	0.0	-2633.1096965390984
95000	-58810.462633049254	-2617.664163443086	-56192.79846960617	2.146231654728535	2013.3535581729313	157.6770399921143	72.0856862079694	2.3142877949894722	0.03113920531566383	0.0017074154860693346	0.0017074154860693333	-56192.79846960617	0.0	-2608.6490274297785
100000	-58032.59603711523	-2602.566681109901	-55430.02935600533	2.018997796676176	2013.4807920309838	153.64775338471514	66.74010561921668	2.231564861297328	0.02169784121310534	0.0015084407666288463	0.001508440766628848	-55430.02935600533	0.0	-2593.739664939015
105000	-57431.035577909744	-2584.385501335851	-54846.6500765739	2.0165704369606434	2013.4832193906993	150.3515485152083	67.13334374731282	2.329628878562678	0.02721756613666753	0.0015683153676770455	0.001568315367677042	-54846.6500765739	0.0	-2575.4150416689613
110000	-56614.13442805806	-2595.251613024955	-54018.8828150331	2.1021070108076416	2013.3976828168522	152.3351045696247	75.82357846969254	2.5074742978393085	0.021920056447297807	0.0014597721631332723	0.0014597721631332725	-54018.8828150331	0.0	-2586.169654244243
115000	-56144.17891669217	-2586.597603581358	-53557.581313110815	2.014224611758453	2013.4855652159015	151.1222515907808	65.09955846751048	2.3540903694413036	0.020022982571444508	0.0013237277454980897	0.0013237277454980875	-53557.581313110815	0.0	-2577.740177423582
120000	-55662.67414423671	-2594.2457398952374	-53068.428404341474	1.8268868939938425	2013.6729029336661	152.0537540972409	67.54489123345562	2.322819705769729	0.006250678376689732	0.0012568807768139603	0.0012568807768139603	-53068.428404341474	0.0	-2585.485017687841
125000	-55212.99395868512	-2591.077589041828	-52621.91636964329	1.7573138094637462	2013.7424760181962	151.595352424415	64.10657775413263	2.3202770500810757	0.0279038908264997	0.001203858491266863	0.001203858491266865	-52621.91636964329	0.0	-2582.30479252772
130000	-54871.3140923381	-2596.5045753758404	-52274.80951696226	1.85808461564712	2013.6417052120128	152.7748873968597	70.21280947843503	2.369432922765996	0.007330164125060017	0.001190236862557939	0.0011902368625579397	-52274.80951696226	0.0	-2587.7339355168065
135000	-54487.04427488512	-2594.661094971194	-51892.38317991392	2.086555894446633	2013.4132339332132	153.76005424079884	71.46528335576599	2.4323847369393032	0.04785800636477625	0.001184685323914674	0.001184685323914677	-51892.38317991392	0.0	-2585.7516675746856
140000	-54135.62322222841	-2589.01002656707	-51546.61319566134	2.236115517066018	2013.2636743105938	153.02589012281024	59.449425811783364	2.1475415556622606	0.03857334334445526	0.001174691152820464	0.0011746911528204623	-51546.61319566134	0.0	-2580.4083738323798
145000	-53796.17700743983	-2599.3241001613383	-51196.852907278495	2.183530354748886	2013.316259472911	157.32217922989082	46.36348832933243	1.6320477676894534	0.028782109241754106	0.0010989117792345332	0.0010989117792345327	-51196.852907278495	0.0	-2591.3117162765743
150000	-53613.657698407995	-2611.307050685856	-51002.35064772214	2.0848040830459627	2013.414985744614	159.14526159539034	63.938963405867234	2.074199835173736	0.014129767881863974	0.0010716055766927667	0.001071605576692766	-51002.35064772214	0.0	-2602.902327865727
