PathParameter	MaxPathLikelihood	MLContribution
4.6050e-05	-20488	-0.83104
8.4561e-05	-20513	-1.2118
0.00014136	-20481	-1.6776
0.00022061	-20500	-2.2286
0.00032669	-20527	-2.8807
0.00046416	-20450	-3.6310
0.00063774	-20487	-4.4782
0.00085232	-20475	-5.4360
0.0011130	-20491	-6.5019
0.0014248	-20493	-7.6649
0.0017932	-20467	-8.9525
0.0022237	-20494	-10.348
0.0027216	-20453	-11.866
0.0032929	-20472	-13.499
0.0039432	-20493	-15.247
0.0046784	-20467	-17.126
0.0055047	-20463	-19.133
0.0064280	-20455	-21.252
0.0074546	-20450	-23.504
0.0085909	-20460	-25.891
0.0098431	-20453	-28.410
0.011218	-20459	-31.051
0.012722	-20460	-33.831
0.014361	-20461	-36.754
0.016143	-20466	-39.814
0.018075	-20445	-43.006
0.020162	-20449	-46.330
0.022413	-20450	-49.819
0.024834	-20442	-53.425
0.027432	-20441	-57.215
0.030215	-20438	-61.127
0.033190	-20421	-65.181
0.036364	-20437	-69.403
0.039745	-20428	-73.777
0.043339	-20429	-78.304
0.047156	-20423	-82.971
0.051201	-20438	-87.804
0.055484	-20429	-92.791
0.060011	-20429	-97.942
0.064790	-20414	-103.25
0.069830	-20424	-108.73
0.075138	-20422	-114.36
0.080722	-20417	-120.16
0.086591	-20410	-126.13
0.092751	-20410	-132.26
0.099213	-20420	-138.57
0.10598	-20411	-145.02
0.11307	-20407	-151.66
0.12048	-20407	-158.48
0.12823	-20391	-165.45
0.13631	-20392	-172.58
0.14475	-20392	-179.91
0.15355	-20406	-187.43
0.16271	-20388	-195.07
0.17226	-20378	-202.87
0.18218	-20386	-210.93
0.19250	-20382	-219.14
0.20322	-20374	-227.50
0.21436	-20373	-236.01
0.22591	-20369	-244.75
0.23789	-20363	-253.59
0.25031	-20358	-262.66
0.26318	-20357	-271.93
0.27650	-20351	-281.37
0.29029	-20339	-290.94
0.30455	-20341	-300.66
0.31930	-20333	-310.65
0.33454	-20330	-320.75
0.35028	-20316	-331.14
0.36653	-20312	-341.58
0.38330	-20316	-352.32
0.40060	-20309	-363.15
0.41844	-20297	-374.17
0.43683	-20295	-385.39
0.45578	-20299	-396.96
0.47530	-20295	-408.47
0.49539	-20291	-420.50
0.51608	-20289	-432.40
0.53735	-20292	-444.75
0.55924	-20280	-457.12
0.58174	-20278	-469.73
0.60487	-20285	-482.60
0.62863	-20282	-495.75
0.65304	-20281	-509.01
0.67811	-20279	-522.48
0.70384	-20276	-536.10
0.73025	-20280	-550.04
0.75734	-20272	-564.06
0.78513	-20266	-578.36
0.81363	-20267	-592.85
0.84284	-20264	-607.51
0.87278	-20266	-622.48
0.90345	-20261	-637.46
0.93488	-20236	-652.17
0.96705	-20186	-667.07
1.0000	-20209	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -20362.332206998697
PathParameter	MaxPathLikelihood	MLContribution
0.0000	-20481	-0.37228
2.1544e-07	-20514	-0.11090
2.1715e-06	-20472	-0.18377
8.3895e-06	-20484	-0.32486
2.1888e-05	-20460	-0.54128
4.6050e-05	-20502	-0.83401
8.4561e-05	-20479	-1.2038
0.00014136	-20486	-1.6702
0.00022061	-20446	-2.2267
0.00032669	-20474	-2.8816
0.00046416	-20473	-3.6347
0.00063774	-20493	-4.4779
0.00085232	-20489	-5.4328
0.0011130	-20495	-6.4933
0.0014248	-20476	-7.6640
0.0017932	-20465	-8.9495
0.0022237	-20461	-10.345
0.0027216	-20468	-11.858
0.0032929	-20490	-13.489
0.0039432	-20447	-15.250
0.0046784	-20480	-17.116
0.0055047	-20458	-19.113
0.0064280	-20450	-21.250
0.0074546	-20471	-23.498
0.0085909	-20449	-25.883
0.0098431	-20478	-28.400
0.011218	-20452	-31.039
0.012722	-20461	-33.825
0.014361	-20450	-36.749
0.016143	-20456	-39.805
0.018075	-20448	-42.982
0.020162	-20453	-46.331
0.022413	-20456	-49.816
0.024834	-20439	-53.438
0.027432	-20426	-57.201
0.030215	-20441	-61.107
0.033190	-20436	-65.171
0.036364	-20440	-69.399
