PathParameter	MaxPathLikelihood	MLContribution
4.6050e-05	-34221	-1.4941
8.4561e-05	-34145	-2.2009
0.00014136	-34246	-2.9770
0.00022061	-34019	-4.0208
0.00032669	-34012	-5.1480
0.00046416	-33908	-6.3758
0.00063774	-33151	-7.7500
0.00085232	-33860	-9.3621
0.0011130	-33594	-11.020
0.0014248	-33386	-12.990
0.0017932	-32932	-15.025
0.0022237	-33069	-17.331
0.0027216	-32792	-19.697
0.0032929	-32946	-22.198
0.0039432	-32885	-24.942
0.0046784	-32818	-27.858
0.0055047	-32769	-30.991
0.0064280	-32742	-34.407
0.0074546	-32742	-37.863
0.0085909	-32693	-41.591
0.0098431	-32590	-45.593
0.011218	-32536	-49.730
0.012722	-32482	-54.104
0.014361	-32379	-58.723
0.016143	-32418	-63.471
0.018075	-32260	-68.435
0.020162	-32372	-73.743
0.022413	-32276	-79.093
0.024834	-32266	-84.754
0.027432	-32313	-90.626
0.030215	-32270	-96.732
0.033190	-32185	-103.00
0.036364	-32236	-109.67
0.039745	-32139	-116.59
0.043339	-32175	-123.64
0.047156	-32170	-130.98
0.051201	-32102	-138.54
0.055484	-32128	-146.33
0.060011	-32089	-154.43
0.064790	-32053	-162.65
0.069830	-32059	-171.30
0.075138	-32087	-180.07
0.080722	-32038	-188.96
0.086591	-32028	-198.26
0.092751	-31974	-207.75
0.099213	-31944	-217.48
0.10598	-31975	-227.59
0.11307	-31881	-237.68
0.12048	-31889	-248.21
0.12823	-31879	-259.05
0.13631	-31858	-270.12
0.14475	-31818	-281.40
0.15355	-31789	-292.79
0.16271	-31795	-304.72
0.17226	-31790	-316.70
0.18218	-31765	-329.03
0.19250	-31735	-341.67
0.20322	-31753	-354.65
0.21436	-31717	-367.71
0.22591	-31669	-381.07
0.23789	-31703	-395.00
0.25031	-31662	-408.71
0.26318	-31632	-423.02
0.27650	-31655	-437.62
0.29029	-31621	-452.25
0.30455	-31616	-467.41
0.31930	-31614	-482.98
0.33454	-31622	-498.74
0.35028	-31594	-514.61
0.36653	-31583	-531.00
0.38330	-31584	-547.46
0.40060	-31548	-564.16
0.41844	-31541	-581.45
0.43683	-31552	-598.96
0.45578	-31559	-616.75
0.47530	-31525	-634.62
0.49539	-31532	-653.10
0.51608	-31524	-671.76
0.53735	-31518	-690.61
0.55924	-31513	-710.14
0.58174	-31499	-729.57
0.60487	-31508	-749.73
0.62863	-31502	-770.10
0.65304	-31494	-790.29
0.67811	-31494	-811.32
0.70384	-31496	-832.61
0.73025	-31493	-854.02
0.75734	-31486	-875.69
0.78513	-31476	-897.75
0.81363	-31475	-920.32
0.84284	-31474	-943.22
0.87278	-31475	-966.23
0.90345	-31462	-989.57
0.93488	-31436	-1013.3
0.96705	-31456	-1037.4
1.0000	-31461	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -31725.598853862295
