# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jan 16 16:06:11 AEDT 2020 [seed=1579151169400]
# -overwrite dcr_cladeA_2018_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-44162.159885402296	-80.79950818052569	-44081.36037722177	1.581097706013411	2017.1248711884766	8.927422901256534	1.0	0.0	0.5	0.25	0.25	-44081.36037722177	0.0	-66.17145082139604
10000	-27002.968497669382	17.183377250013997	-27020.151874919397	0.16594668674270527	2018.5400222077474	1.861666159672226	0.2898237360049933	0.45210932423874417	0.04153618055655441	0.0019894356283266827	0.0019894356283266823	-27020.151874919397	0.0	27.485480117219446
20000	-26913.969220418436	50.09675622765447	-26964.06597664609	0.15120847338188798	2018.554760421108	1.3712767039015379	0.1332043555785332	0.901210838654007	0.09160628758300858	0.001920213028520126	0.0019202130285201258	-26964.06597664609	0.0	61.08218613681723
30000	-26894.40020956798	42.27813756311637	-26936.678347131096	0.21681585151826097	2018.4891530429718	1.6709429816916241	0.15193795339044824	-1.2259923774768953	0.06603318560026007	0.0018470579767384415	0.001847057976738442	-26936.678347131096	0.0	53.41941219861763
40000	-26901.393232614002	28.26556743797436	-26929.658800051977	0.17661510509179434	2018.5293537893983	1.7909682359359393	0.24194065434388498	0.578805586580291	0.059564387890597516	0.0013756901289574297	0.0013756901289574306	-26929.658800051977	0.0	38.5640926589419
50000	-26906.862755044775	21.429180277550646	-26928.291935322326	0.20502662808521196	2018.5009422664048	1.8684364953395693	0.2627036717476594	0.32205409263832063	0.025370082345486503	0.0014235128012008438	0.0014235128012008433	-26928.291935322326	0.0	31.398674781281358
60000	-26926.425264303725	6.076214243627998	-26932.501478547354	0.4542622887597353	2018.2517066057303	2.8505359140504476	0.3128737398278348	0.41130239342570674	0.005660740847470227	8.249035941790267E-4	8.249035941790256E-4	-26932.501478547354	0.0	15.611219836049509
70000	-26910.27717035636	17.684189212929915	-26927.96135956929	0.27895189254116376	2018.4270170019488	2.2298930665139354	0.24564407943799757	0.09587912080599281	0.029188344711816683	0.0012669693316313775	0.0012669693316313786	-26927.96135956929	0.0	27.288634774519398
80000	-26917.224514733472	13.294625775437538	-26930.51914050891	0.23346371023126752	2018.4725051842588	2.3180693149144456	0.2698716609112956	0.38131412654499797	0.17938168829497272	0.0012897034558705697	0.0012897034558705704	-26930.51914050891	0.0	23.47455948906171
90000	-26935.93944610762	-5.355929137797736	-26930.583516969822	0.4741445150547472	2018.2318243794352	3.1364787535476157	0.3670248553564351	0.29072345328903193	0.40352117920662306	9.287176881481357E-4	9.287176881481347E-4	-26930.583516969822	0.0	4.866252690091786
100000	-26917.349595249576	10.292768599700157	-26927.642363849278	0.26354186501170224	2018.4424270294783	2.2860142633601583	0.2605380005203507	0.34672534439977887	1.3538744819898583	0.0014066949412863796	0.0014066949412863785	-26927.642363849278	0.0	22.837702862633353
110000	-26901.71404739693	23.553035313852384	-26925.267082710783	0.21388435126351693	2018.4920845432266	1.9938303749557935	0.21903358947420315	2.4561934825834473	0.7418982398495639	0.0014740550361611341	0.0014740550361611348	-26925.267082710783	0.0	37.07497130465734
120000	-26902.17630893472	26.86107823414516	-26929.037387168864	0.16996005201653647	2018.5360088424736	1.7986815055165455	0.2024632032996609	-0.5349868487308187	0.1434073602068184	0.0012770914885127437	0.0012770914885127432	-26929.037387168864	0.0	37.243969624943496
130000	-26905.588907519832	22.745438949920562	-26928.334346469754	0.21107995454591205	2018.494888939944	1.913747108907974	0.2701244392594893	-0.41545095519681574	0.06094682623047722	0.0014457117268436683	0.0014457117268436683	-26928.334346469754	0.0	32.87534733629085
140000	-26897.65199959594	27.349672773810383	-26925.001672369748	0.18813580828412993	2018.5178330862059	1.7626381611202628	0.15793405539751507	-1.3989657164589753	0.061985915072877734	0.001515625527009846	0.0015156255270098466	-26925.001672369748	0.0	38.52981675667942
150000	-26897.808860794597	19.236565389832627	-26917.04542618443	0.1453245790087079	2018.5606443154813	1.7398479601016534	0.25033270540683594	0.6991311632649702	0.39325664949443306	0.0015212756821837393	0.0015212756821837384	-26917.04542618443	0.0	30.387759959522313
160000	-26880.577873832866	44.64405449871069	-26925.221928331575	0.15288158630451193	2018.5530873081855	1.466101061979026	0.18653917248387067	2.9745313081929456	0.2686559083437948	0.0019850188211869794	0.001985018821186977	-26925.221928331575	0.0	58.040345712987026
170000	-26870.223622481768	51.90932251972925	-26922.132945001496	0.15157982557668542	2018.5543890689135	1.397751079531259	0.16008007926494006	0.0030492796901051555	0.11077480979156024	0.0017751111340611895	0.0017751111340611918	-26922.132945001496	0.0	61.98592846959177
180000	-26908.027905540803	24.830008136935913	-26932.857913677737	0.19964409963270718	2018.5063247948574	1.8826589173060082	0.2685425930866724	2.734698831810886	0.1196613617953209	0.0017410875719452786	0.0017410875719452788	-26932.857913677737	0.0	37.49824774085008
190000	-26893.565833462733	30.983432829390228	-26924.549266292124	0.22982831796433142	2018.4761405765257	1.8261951057386212	0.2916945095962699	2.646897692428886	0.31236507731217467	0.0012321129575856387	0.0012321129575856382	-26924.549266292124	0.0	43.79058669014696
200000	-26910.74543798522	14.787027799009262	-26925.53246578423	0.14964390547412995	2018.556324989016	1.7235517489512886	0.3832369613237143	3.3975094263881305	0.9395480102761853	0.0019515548404695118	0.001951554840469512	-26925.53246578423	0.0	29.859145379598772
