# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Dec 19 13:07:39 AEDT 2019 [seed=1576721257486]
# -overwrite 2015.5-2016_sierra_leone_max200_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-57560.337544652655	-135.11358567163865	-57425.22395898102	1.7417760084988663	2013.983318569051	13.418113817936252	1.0	0.0	0.5	0.25	0.25	-57425.22395898102	0.0	-120.66520677562346
5000	-35597.50454962047	-179.2362083583584	-35418.26834126211	0.6693804025109147	2015.055714175039	11.037940425441974	2.6482115980706586	2.3198240444892857	0.037777722896194535	0.005643753256490869	0.005643753256490873	-35418.26834126211	0.0	-168.48248878164034
10000	-32840.45397557556	-214.86738502771973	-32625.586590547842	0.9428579076492162	2014.7822366699008	14.948445340345776	7.5839008470486435	4.01292338516366	0.016275654921825075	0.0024273351002321174	0.0024273351002321165	-32625.586590547842	0.0	-203.06304349664958
15000	-31479.31260930863	-248.0574004745697	-31231.25520883406	1.3971812771841612	2014.3279133003657	20.74294794523469	5.812976700575446	2.239411903713494	0.021619301533237253	0.0013305324625042375	0.0013305324625042397	-31231.25520883406	0.0	-238.4889934645142
20000	-30408.466362741274	-275.46284090279556	-30133.003521838476	1.3939233095441415	2014.3311712680058	24.627331048798602	10.527880764229707	2.3888209953921296	0.02606722736999468	8.009023669904369E-4	8.009023669904367E-4	-30133.003521838476	0.0	-266.083579854084
25000	-30087.895235550423	-267.3256001177063	-29820.569635432716	1.6543372416352589	2014.0707573359148	24.883653139764384	5.776844627940249	1.2315992911172546	0.01904104388504321	6.908338058180154E-4	6.908338058180155E-4	-29820.569635432716	0.0	-259.19929127526615
30000	-30062.02514003662	-273.3237256432826	-29788.701414393337	1.5829371231172427	2014.1421574544327	25.647021452780248	5.93063935990625	1.3711272293846968	0.032213403039162	8.416418086334582E-4	8.416418086334576E-4	-29788.701414393337	0.0	-264.94352802893593
35000	-30023.9260324882	-257.5267688656442	-29766.399263622556	1.4966082403016379	2014.2284863372483	23.900447798419133	3.8921594340996575	0.28166282193091896	0.02581835063806496	7.048298566830161E-4	7.048298566830167E-4	-29766.399263622556	0.0	-250.3070199224695
40000	-30012.373912646806	-262.66323744133825	-29749.710675205468	1.6941667669699914	2014.03092781058	24.712637855601095	4.294649906424659	0.6031112429642242	0.029162814091074313	6.930375362613147E-4	6.930375362613145E-4	-29749.710675205468	0.0	-255.14021101126394
45000	-30017.737345004305	-267.5779617331229	-29750.15938327118	1.8382049728367424	2013.8868896047131	25.867739071232577	3.9951707393600797	0.15485089488409165	0.05500968421751917	6.106359328486053E-4	6.106359328486053E-4	-29750.15938327118	0.0	-260.53896845301904
50000	-30012.43634619725	-258.480702791513	-29753.955643405738	1.467173846594136	2014.257920730956	23.428425833527626	5.19831657544534	1.348644552483498	0.09990373366440936	7.27512323715966E-4	7.275123237159655E-4	-29753.955643405738	0.0	-250.01977875391827
55000	-29995.82085711807	-256.59829043999594	-29739.222566678072	1.4153043713343436	2014.3097902062157	23.137627751583064	4.991235841970828	0.7565979548093837	0.011997228083441612	7.303530938653784E-4	7.303530938653778E-4	-29739.222566678072	0.0	-248.89718039567816
