# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jan 13 10:20:56 AEDT 2020 [seed=1578871253166]
# -overwrite 2012-2014.5_sierra_leone_max200_sc_het.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-41862.69286038759	-64.09210600056569	-41798.60075438703	1.0952500978166426	2013.4045397298432	6.642777698088589	1.0	0.0	0.5	0.25	0.25	-41798.60075438703	0.0	-50.98602345073883
400000	-26661.592758859882	60.03077978329985	-26721.623538643184	0.15892646269967747	2014.3408633649603	1.2209863348402554	0.10511535983683838	2.1380821788651914	0.10949725416072309	0.0015672740715645945	0.0015672740715645945	-26721.623538643184	0.0	71.14602333369486
800000	-26719.561104969496	8.558112173785604	-26728.11921714328	0.2349027971453388	2014.2648870305145	2.0554644033213085	0.3285641129363249	0.1894245578101843	0.7733738100198975	8.485938859980925E-4	8.485938859980923E-4	-26728.11921714328	0.0	18.485106479952996
1200000	-26749.50071404075	-22.661962460574003	-26726.838751580177	0.4661756609967729	2014.0336141666633	3.784519977736638	0.5080361033226831	0.8344014084349065	0.00891218654877881	5.749290377533326E-4	5.749290377533328E-4	-26726.838751580177	0.0	-14.118356857352266
1600000	-26695.44414881616	34.47665231114895	-26729.92080112731	0.324010397714318	2014.1757794299456	1.8821064853992362	0.1682113141885699	-0.21818408628428165	0.10246142089245944	9.320581506079124E-4	9.32058150607912E-4	-26729.92080112731	0.0	43.18155207570109
2000000	-26768.245396403978	-46.627566618488856	-26721.61782978549	0.46993105369319743	2014.0298587739667	4.606458534541963	0.8330663927387829	2.2243750983633106	0.15955623369994787	4.1576156923765013E-4	4.1576156923764986E-4	-26721.61782978549	0.0	-36.65329410620045
2400000	-26701.46645650888	23.787730033607634	-26725.254186542486	0.4118061108460307	2014.0879837168138	2.232947647575047	0.2417948753503714	-0.10832125995919206	0.20761447223460083	7.878552598603561E-4	7.878552598603557E-4	-26725.254186542486	0.0	32.42357295688926
2800000	-26676.682976760392	47.91599814474692	-26724.59897490514	0.20679300571609555	2014.292996821944	1.4098392126031358	0.1390402915240306	0.4371009290691925	0.9641764894508752	0.001028730698689046	0.0010287306986890455	-26724.59897490514	0.0	58.75674157971909
3200000	-26680.922469078716	49.5203219717138	-26730.44279105043	0.1575214182676477	2014.3422684093923	1.2232453105452425	0.15514335198370569	0.5841609869113686	0.16105978511491542	0.001680362342974152	0.001680362342974153	-26730.44279105043	0.0	59.21882336049987
3600000	-26680.101581096544	47.28980961487599	-26727.39139071142	0.18614030363845874	2014.3136495240215	1.4033856812188847	0.18607616765233365	0.28155816524573307	0.008610065805079658	0.0011869949360461974	0.0011869949360461978	-26727.39139071142	0.0	56.1379369468727
4000000	-26706.458514864556	26.088246575517644	-26732.546761440073	0.34737799621721677	2014.1524118314428	2.2786202765094625	0.2507394535990193	-0.27475798639615645	0.052883742038379006	7.529404719054415E-4	7.529404719054417E-4	-26732.546761440073	0.0	34.548233373807484
4400000	-26715.241258087062	8.759985385354536	-26724.001243472416	0.3035045318631491	2014.1962852957968	2.17595723713772	0.2955054132391674	1.7257560149646711	0.8412912786938106	9.406872956108172E-4	9.40687295610817E-4	-26724.001243472416	0.0	20.382479985434866
4800000	-26654.340227090637	71.55060180440444	-26725.89082889504	0.13868490845867432	2014.3611049192014	1.0371410266778402	0.08956718927842287	0.6302320402130259	0.0321803243395056	0.0017858236336126545	0.0017858236336126547	-26725.89082889504	0.0	81.15016621498457
5200000	-26682.344626271522	41.1080050784592	-26723.45263134998	0.218962595792777	2014.280827231867	1.5997736572363126	0.13850182607025216	0.840477627114556	0.1481792820151404	9.216783039010783E-4	9.21678303901078E-4	-26723.45263134998	0.0	50.60201930844099
5600000	-26686.16183585797	34.70516080668819	-26720.866996664656	0.20376504702752277	2014.2960247806325	1.5753831022149942	0.16126306743644295	1.8813953003856325	0.8762707571350405	0.0011830929394510041	0.0011830929394510044	-26720.866996664656	0.0	46.82919265810309
6000000	-26652.833910661266	69.96219852611031	-26722.796109187377	0.14406472660539169	2014.3557251010545	1.0606644406241146	0.08629285396007219	-3.3792892836941935	0.05723998438608278	0.0022584489790983707	0.00225844897909837	-26722.796109187377	0.0	82.46766823778053
6400000	-26685.997228449654	38.96271580096704	-26724.959944250622	0.27045015065181943	2014.229339677008	1.8707032590006556	0.16035975590659407	-0.5744524091469725	0.0034327281733277913	8.068732138021345E-4	8.068732138021346E-4	-26724.959944250622	0.0	47.756505875998464
6800000	-26686.102741224822	34.2950550933138	-26720.397796318135	0.2438612297050321	2014.2559285979548	1.7170837848262934	0.17331160397354972	-0.06867611630972226	0.03330168157842014	8.160127511986932E-4	8.160127511986936E-4	-26720.397796318135	0.0	42.69117389874494
7200000	-26676.722598202898	46.598059399697945	-26723.320657602595	0.22342640005933828	2014.2763634276007	1.5634713971961327	0.15588812279559078	-0.4024443738147303	0.3090769989170358	0.0011815776463910965	0.0011815776463910967	-26723.320657602595	0.0	56.11189042662935
7600000	-26675.211591234125	45.29952811934621	-26720.511119353472	0.16415718079523817	2014.3356326468647	1.3986704569295267	0.1414540050535038	1.323525075946491	0.17414720010526133	0.0011623572504674193	0.0011623572504674195	-26720.511119353472	0.0	55.51185150511739
8000000	-26705.312390735166	19.152679217117473	-26724.465069952283	0.33017820669489384	2014.169611620965	2.1542538236497006	0.23241232755327376	-0.14304084440515497	0.14270941412501725	0.0010641048712572094	0.0010641048712572094	-26724.465069952283	0.0	27.86219110387908
8400000	-26682.888891906096	38.37141868520056	-26721.260310591297	0.19831463347803402	2014.3014751941819	1.5258652476840953	0.14369255425087377	-1.0909969401696622	0.06078021607834818	0.0011940548082396368	0.0011940548082396364	-26721.260310591297	0.0	48.0946088757172
8800000	-26670.439294389376	50.214600629465714	-26720.65389501884	0.19116922557178004	2014.3086206020882	1.3615319197641444	0.14673086704008337	3.7713986777959625	0.10786197579482111	0.00158871523469047	0.0015887152346904703	-26720.65389501884	0.0	62.91245817290196
9200000	-26701.806531521543	27.975535522108643	-26729.782067043652	0.17933091002176668	2014.3204589176382	1.620245990214276	0.2833609998543867	4.333717545950036	0.04502377565305602	0.0011323235701704954	0.0011323235701704954	-26729.782067043652	0.0	40.853397761482945
9600000	-26698.826006250238	31.479183555494764	-26730.30518980573	0.3149563992181814	2014.1848334284418	2.0003389797676507	0.1891320409588665	0.04272713106997639	0.2479695803189442	8.26889208306646E-4	8.268892083066463E-4	-26730.30518980573	0.0	40.20921795702882
10000000	-26782.663132085137	-61.154596232230084	-26721.508535852907	0.9509646174249705	2013.548825210235	6.440885135070684	1.0774814347891388	2.052734492057707	0.10101225876099777	3.114450875074119E-4	3.114450875074119E-4	-26721.508535852907	0.0	-51.78100680460124
10400000	-26981.879283601233	-259.81398914965496	-26722.06529445158	11.350731221583088	2003.1490586060768	145.38742627100467	58.28077378698813	0.3811776393143602	0.6941127248919686	1.1505189016612025E-5	1.1505189016612025E-5	-26722.06529445158	0.0	-254.1330973801509
10800000	-26627.53847716028	95.53362006886648	-26723.072097229146	0.14424979654397388	2014.3555400311159	0.8451169824770725	0.0712507733226131	-0.18369837441352033	0.007549407124456236	0.0021482193136203786	0.002148219313620379	-26723.072097229146	0.0	104.83210598163045
11200000	-26711.070537460615	15.137885750742978	-26726.20842321136	0.26467472387524166	2014.2351151037847	2.1137556600714973	0.22473794710879563	-1.5409049011010225	0.1896281732187057	9.652773076550793E-4	9.652773076550792E-4	-26726.20842321136	0.0	25.29959929820385
11600000	-26672.46494005262	50.39715481490278	-26722.862094867523	0.24451078682806227	2014.255279040832	1.4812454755102742	0.14542446974877155	2.367293966128492	0.9052503386707733	0.0011276720483436534	0.0011276720483436537	-26722.862094867523	0.0	63.07167009119546
12000000	-26700.406536358572	23.012421180012524	-26723.418957538586	0.25147000846840933	2014.2483198191915	2.0179616115450725	0.24755910872871095	0.12376158365030565	0.4929627607274624	0.001032587795800935	0.0010325877958009353	-26723.418957538586	0.0	32.420597339514664
12400000	-26768.341786442677	-40.477272764633646	-26727.864513678043	0.6048951744212357	2013.8948946532387	4.535729721003581	0.5512839835408078	-0.9093452720808461	0.04670646953452311	2.78065303649564E-4	2.780653036495639E-4	-26727.864513678043	0.0	-32.237777676687024
12800000	-26723.3163431975	-4.5673362043163	-26718.749006993185	0.3652702732280081	2014.134519554432	2.890071293423497	0.37398558998818066	-0.04630781175481613	0.38427502277530334	6.645693743861446E-4	6.645693743861442E-4	-26718.749006993185	0.0	4.145910225999062
13200000	-26746.136511235225	-18.87545954682408	-26727.2610516884	0.5660102809403175	2013.9337795467195	3.665195544755966	0.36635858283292233	0.2759346368148632	0.04636714953731575	6.174861073239247E-4	6.174861073239248E-4	-26727.2610516884	0.0	-10.763601170400843
13600000	-26750.336093715443	-22.79279283893775	-26727.543300876507	0.4685882842458915	2014.031201543414	3.4136152155499246	0.5066908496444984	3.5494643919754263	0.14932277477157174	7.089425270360443E-4	7.08942527036044E-4	-26727.543300876507	0.0	-11.096721369099486
14000000	-26693.397956136345	32.52774670289369	-26725.92570283924	0.22905611017896868	2014.2707337174809	1.7342642553743592	0.18709662758888762	-1.052416457119232	0.7307634132534048	0.0011166699910744298	0.0011166699910744311	-26725.92570283924	0.0	43.454925112274225
14400000	-26724.72924969439	-1.9993402019766284	-26722.729909492413	0.3459060609561011	2014.1538837667038	2.620682935404951	0.3354187064441764	0.27828787429505897	0.5879378788121077	9.428636713751811E-4	9.42863671375181E-4	-26722.729909492413	0.0	7.577576238238833
14800000	-26687.932673537205	32.21487424075289	-26720.147547777957	0.18048479640277207	2014.319305031257	1.5909562725989084	0.17721313028008326	1.3287611237595363	0.06089727647283895	9.422866302752178E-4	9.422866302752178E-4	-26720.147547777957	0.0	42.03645307629812
15200000	-26646.643501873135	79.87709667845053	-26726.520598551586	0.11023166624847436	2014.3895581614115	0.848690067519993	0.10412794876676247	2.8979503536122895	0.2268503919356445	0.0022378823377158844	0.002237882337715883	-26726.520598551586	0.0	92.34685651862148
15600000	-26685.925548762345	40.569130993683046	-26726.49467975603	0.25770625852845963	2014.2420835691314	1.7192177176313164	0.18131390629723343	-0.24640074794219302	0.032081890383078404	0.0010009240425437943	0.0010009240425437943	-26726.49467975603	0.0	49.2423580321937
16000000	-26727.18998588896	-8.800734703751342	-26718.389251185206	0.4396005735342582	2014.0601892541256	3.050289510154492	0.42330034558885105	1.9370141689099463	0.15268575602006887	6.657285979832847E-4	6.657285979832848E-4	-26718.389251185206	0.0	1.3140437887997929
16400000	-26717.090728296425	2.6527083394708857	-26719.743436635898	0.3475181590045174	2014.1522716686554	2.615410409816345	0.2834502566806152	0.2356793373911421	0.23483919350154928	8.798674227179623E-4	8.798674227179621E-4	-26719.743436635898	0.0	11.447080346905013
16800000	-26708.862582049045	16.76772191253673	-26725.63030396158	0.28100819834506174	2014.218781629315	2.0685978521564605	0.3147022694933532	1.6327694597093905	0.07856663751181711	0.0010630881885925873	0.0010630881885925869	-26725.63030396158	0.0	26.858393187755514
17200000	-26717.476392220367	9.103139545142394	-26726.57953176551	0.5239959330088653	2013.9757938946511	2.7045059276561965	0.3669909609256466	-0.3363517578247299	0.08068285084903724	5.846472858381803E-4	5.846472858381798E-4	-26726.57953176551	0.0	17.46802173107846
17600000	-26716.59258869531	8.10756931564202	-26724.70015801095	0.21442871841643468	2014.2853611092435	2.085449930201589	0.30581788913627916	-1.3209745594361078	0.298972385977189	8.167223405189126E-4	8.167223405189127E-4	-26724.70015801095	0.0	18.190887347050804
18000000	-26685.49843087306	36.64928280987756	-26722.147713682938	0.2025429793783705	2014.2972468482815	1.6924284954264663	0.14694191178029437	0.1293923839786031	0.19547944578494622	0.0013371719393572687	0.0013371719393572682	-26722.147713682938	0.0	45.685507597985115
18400000	-26678.574516400695	48.50423018867027	-26727.078746589366	0.1772602588242168	2014.3225295688358	1.3892533369619198	0.15484971731406177	1.0563761427260698	0.2939875959598621	0.0018775630476436749	0.0018775630476436753	-26727.078746589366	0.0	58.93320837571813
18800000	-26659.01729161899	60.70126367072764	-26719.718555289717	0.1305857934979675	2014.369204034162	1.1045539486625304	0.10385406407394593	0.052423732319242244	0.0681543402908562	0.0015736095020187357	0.0015736095020187344	-26719.718555289717	0.0	69.7001132468334
19200000	-26642.71130753493	88.09789440366997	-26730.8092019386	0.12514077626980427	2014.3746490513902	0.8430224141348582	0.0718327280488371	0.7512493771473596	0.2006447827492028	0.001945469710704678	0.001945469710704678	-26730.8092019386	0.0	98.30161949621824
19600000	-26795.89998976936	-71.89729679904627	-26724.002692970316	0.8400278647255607	2013.6597619629345	7.034312799853762	1.7248628913982107	2.341152719133954	0.2773804790813681	2.527040184553281E-4	2.527040184553282E-4	-26724.002692970316	0.0	-62.031343688314166
20000000	-26712.037913166052	9.58875071500681	-26721.62666388106	0.29592179886375913	2014.2038680287963	2.136007316349222	0.3429688739358006	1.5642527228735907	0.3139347392956321	0.0010498783058962478	0.0010498783058962469	-26721.62666388106	0.0	20.059399618274636
20400000	-27203.155730716702	-467.31074462763735	-26735.844986089065	235.49259618513608	1779.0071936425238	5424.7815469710595	4839.232460779713	0.02217606615767531	0.1261419284407871	2.6984639736932304E-7	2.6984639736932304E-7	-26735.844986089065	0.0	-466.7632110384606
20800000	-26992.915936201018	-265.89078697368353	-26727.025149227335	7.816935159768914	2006.682854667891	162.3673008606214	140.03628264318354	0.532782594052859	0.11243559924433462	1.1812661343540442E-5	1.181266134354044E-5	-26727.025149227335	0.0	-261.26262425279253
21200000	-27060.00397040323	-335.54093162158915	-26724.463038781643	58.701665370386266	1955.7981244572736	608.2921846091332	163.96046304512745	0.04171979904194889	0.10075711861717335	2.8087508580389444E-6	2.8087508580389435E-6	-26724.463038781643	0.0	-332.80577205224347
21600000	-27201.15175212725	-473.7725962984909	-26727.37915582876	464.8929406620612	1549.6068491655988	5903.389109964419	1869.35283352094	0.007663325648419317	0.014212447985039563	4.548215590509633E-7	4.5482155905096294E-7	-26727.37915582876	0.0	-473.2731604336242
22000000	-27215.363574276773	-494.50347704992237	-26720.86009722685	753.0567675593518	1261.4430222683081	8578.85318958286	2309.3911130839247	0.0034734194544343566	0.5869038743679051	2.4775454575564116E-7	2.47754545755641E-7	-26720.86009722685	0.0	-493.3496275320468
22400000	-27237.75288518779	-504.5925678747982	-26733.16031731299	736.8532035033442	1277.6465863243156	10084.139465520406	5081.274426262892	0.006005171963198164	0.20824747739582128	1.9901939682509887E-7	1.9901939682509895E-7	-26733.16031731299	0.0	-504.3562489885817
22800000	-27215.145546637672	-493.55542096994066	-26721.59012566773	656.0092710656944	1358.4905187619656	8233.481707824962	3522.0382005129927	0.005859373486916342	0.9088822013836446	2.319789609657777E-7	2.319789609657776E-7	-26721.59012566773	0.0	-491.7556681141972
23200000	-27183.161052645402	-463.4758399271742	-26719.68521271823	473.2159671311322	1541.2838226965277	5030.1323752635235	1071.4847279101796	0.00501976272444038	0.2440603681906208	3.2872569074889496E-7	3.28725690748895E-7	-26719.68521271823	0.0	-462.6106625294536
23600000	-27142.764774904943	-411.6896109570451	-26731.0751639479	216.7492660239428	1797.7505238037172	2131.370646147943	803.9373734623694	0.015349922143728545	0.02018698346387055	6.96879671772498E-7	6.968796717724979E-7	-26731.0751639479	0.0	-410.4596587904908
24000000	-26869.78394222254	-143.02180176192817	-26726.76214046061	2.8546197730222613	2011.6451700546377	23.56706496775241	4.656766990272329	0.6675988149397443	0.14047171836134228	8.740190648605377E-5	8.740190648605377E-5	-26726.76214046061	0.0	-136.23828455196667
24400000	-27046.649790883486	-321.1978648089091	-26725.451926074576	28.69667078662695	1985.803119041033	425.0765203378183	237.03529677787552	0.15438901638953428	0.2700565711856339	3.077489972361312E-6	3.077489972361312E-6	-26725.451926074576	0.0	-317.78622643948563
24800000	-27020.645100828337	-277.5774831210669	-26743.06761770727	10.220537003385717	2004.2792528242742	216.14694306455567	230.87334305282138	0.5226619022075059	0.06335492000154204	8.45603889054401E-6	8.456038890544005E-6	-26743.06761770727	0.0	-273.3669785798837
