# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Dec 10 13:04:29 AEDT 2019 [seed=1575943467533]
# -overwrite ebola_2018Public_ucld_het.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-64066.39760402384	-930.5372947742977	-63135.86030924955	2.0822672957836517	2016.6237015987065	12.166493532694	1.0	0.0	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	0.25	0.3333333333333333	0.26447748481739236	0.8995268460670365	-0.03383382698529838	-63135.86030924955	-836.3780941631686	-80.0733791601143
10000	-35299.18201695838	-1012.0670211826961	-34287.114995775686	7.397122029759656	2011.3088468647304	34.46975693810012	2.4425020641755046	0.06512840046156176	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.012086372406339075	0.030873948150779998	0.7717643037052132	0.002467737163999964	4.867231839094227	-0.047927238330714536	-34287.114995775686	-836.3780941631686	-164.74237537127652
20000	-33420.183783046115	-982.2135875900025	-32437.970195456113	10.32727063661154	2008.3786982578786	41.4212267870285	1.9572296488491552	-0.18062758966767056	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.021682254356519187	0.018365161847900224	0.3250525117736503	0.00123231620397732	4.490419555463789	-0.005664343608339047	-32437.970195456113	-836.3780941631686	-136.7494851980682
30000	-32905.55229401583	-959.4442513441084	-31946.108042671724	6.092782986654246	2012.6131859078357	23.770286517723424	1.2279117609972883	0.07691812126310404	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.028299122331835787	0.01994408111934293	0.2690558935723226	0.0017465044348198716	2.287744022405595	-0.04820794932365937	-31946.108042671724	-836.3780941631686	-114.20633581365604
40000	-32617.177404799342	-919.7869559670128	-31697.390448832328	8.100684358688888	2010.6052845358013	24.719098410763845	0.9629153468480298	-0.27624960579069957	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.05108410519785539	0.019307952222295244	0.488520644285916	0.0016623072884070094	1.964374997700137	-0.04411220369001753	-31697.390448832328	-836.3780941631686	-73.67832633311625
50000	-32516.135366069273	-906.3907824983379	-31609.744583570937	6.147830121885787	2012.5581387726043	20.059926056131182	0.7284137409015081	-0.1397891993273448	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.07022769429419944	0.01171007197483579	0.1743696866538578	0.001858001758828084	1.6346826396577294	-0.11204466896613839	-31609.744583570937	-836.3780941631686	-61.71076113168207
60000	-32496.1479202907	-899.0325131973896	-31597.115407093308	4.775391777279939	2013.93057711721	16.328744861327852	0.6860138742944387	-0.31717857854345466	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.051956452390813826	0.00830488773665239	0.09886408861120446	0.002319734134214865	1.6374671728973915	-0.12684629509488052	-31597.115407093308	-836.3780941631686	-54.60636096109739
70000	-32472.253521447314	-865.7827793383423	-31606.47074210897	3.678999686107954	2015.026969208382	12.836168035289722	0.37942429068186523	-0.3958609825945312	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.05143721842989331	0.008862752884244976	0.07942906363736839	0.0029625067929183197	1.6098141730919415	-0.07952782283284338	-31606.47074210897	-836.3780941631686	-21.20629919979248
80000	-32462.95596647905	-885.4895290733066	-31577.466437405743	3.803243840789416	2014.9027250537006	14.142127960431571	0.6391839472653931	-0.142904808306636	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.042960589599433455	0.010007953658586779	0.1267699711274063	0.0026877041999474422	1.7595810839493127	-0.0906708393716898	-31577.466437405743	-836.3780941631686	-41.000847375763946
90000	-32468.316918000226	-895.4898761001386	-31572.827041900087	3.6339141666011336	2015.0720547278888	15.622917279916896	0.6738073278346773	-0.3185478441188856	1.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.1169900469347349	0.01215555442098985	0.1674057658139429	0.0024118569155411372	1.8832701387512685	-0.03654906291180112	-31572.827041900087	-836.3780941631686	-50.45980059920006
