PathParameter	MaxPathLikelihood	MLContribution
0.0000	-48283	-0.010815
2.1544e-07	-48732	-0.098130
2.1715e-06	-48267	-0.31161
8.3895e-06	-48494	-0.67807
2.1888e-05	-48716	-1.2143
4.6050e-05	-48412	-1.9323
8.4561e-05	-48499	-2.8481
0.00014136	-48525	-3.9734
0.00022061	-48254	-5.3130
0.00032669	-48595	-6.8946
0.00046416	-48451	-8.6862
0.00063774	-48308	-10.699
0.00085232	-47871	-12.971
0.0011130	-48133	-15.527
0.0014248	-47738	-18.306
0.0017932	-47740	-21.285
0.0022237	-48016	-24.608
0.0027216	-47604	-28.141
0.0032929	-47663	-31.836
0.0039432	-47214	-35.977
0.0046784	-47223	-40.270
0.0055047	-47106	-44.806
0.0064280	-46589	-49.468
0.0074546	-46728	-54.632
0.0085909	-46056	-59.622
0.0098431	-45942	-64.870
0.011218	-45364	-70.068
0.012722	-45090	-76.061
0.014361	-44878	-82.043
0.016143	-44145	-87.746
0.018075	-42920	-92.507
0.020162	-42623	-98.560
0.022413	-42365	-104.59
0.024834	-41222	-109.80
0.027432	-40994	-116.31
0.030215	-40380	-122.86
0.033190	-40007	-128.83
0.036364	-38993	-134.33
0.039745	-38866	-142.11
0.043339	-37779	-147.13
0.047156	-37130	-153.43
0.051201	-36755	-160.07
0.055484	-36312	-167.07
0.060011	-36186	-174.89
0.064790	-35690	-182.63
0.069830	-35564	-191.49
0.075138	-35350	-200.09
0.080722	-34797	-206.67
0.086591	-34732	-216.12
0.092751	-34656	-225.65
0.099213	-34519	-236.32
0.10598	-34512	-246.63
0.11307	-34370	-256.68
0.12048	-34261	-267.62
0.12823	-34123	-278.15
0.13631	-34064	-289.01
0.14475	-34023	-301.15
0.15355	-34017	-313.47
0.16271	-33902	-325.43
0.17226	-33853	-337.87
0.18218	-33836	-350.70
0.19250	-33736	-363.84
0.20322	-33693	-376.94
0.21436	-33701	-391.23
0.22591	-33670	-404.92
0.23789	-33634	-419.26
0.25031	-33606	-433.95
0.26318	-33580	-448.82
0.27650	-33542	-464.02
0.29029	-33520	-479.50
0.30455	-33488	-495.48
0.31930	-33464	-511.50
0.33454	-33410	-527.73
0.35028	-33410	-544.42
0.36653	-33419	-561.93
0.38330	-33367	-578.77
0.40060	-33344	-596.63
0.41844	-33329	-614.40
0.43683	-33316	-632.92
0.45578	-33293	-651.43
0.47530	-33277	-670.47
0.49539	-33252	-689.41
0.51608	-33267	-709.19
0.53735	-33233	-729.02
0.55924	-33240	-749.36
0.58174	-33230	-769.78
0.60487	-33229	-790.94
0.62863	-33207	-811.95
0.65304	-33197	-833.67
0.67811	-33203	-855.65
0.70384	-33170	-877.64
0.73025	-33178	-900.31
0.75734	-33170	-923.04
0.78513	-33164	-946.22
0.81363	-33154	-969.82
0.84284	-33153	-993.71
0.87278	-33133	-1017.8
0.90345	-33140	-1042.5
0.93488	-33137	-1067.4
0.96705	-33131	-1092.6
1.0000	-33126	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -34077.1691195384
