PathParameter	MaxPathLikelihood	MLContribution
0.0000	-47757	-0.010525
2.1544e-07	-47923	-0.095849
2.1715e-06	-47619	-0.30401
8.3895e-06	-47622	-0.66055
2.1888e-05	-48017	-1.1839
4.6050e-05	-47726	-1.8835
8.4561e-05	-47882	-2.7789
0.00014136	-47485	-3.8727
0.00022061	-47793	-5.1791
0.00032669	-47638	-6.7202
0.00046416	-47559	-8.4907
0.00063774	-47660	-10.460
0.00085232	-47395	-12.724
0.0011130	-47161	-15.213
0.0014248	-47564	-17.925
0.0017932	-47360	-20.949
0.0022237	-47398	-24.182
0.0027216	-47249	-27.673
0.0032929	-47433	-31.528
0.0039432	-47314	-35.563
0.0046784	-47004	-39.804
0.0055047	-46627	-44.301
0.0064280	-46410	-48.995
0.0074546	-46422	-54.023
0.0085909	-46242	-59.460
0.0098431	-46014	-64.768
0.011218	-45503	-70.073
0.012722	-44699	-76.000
0.014361	-44907	-82.250
0.016143	-43873	-87.323
0.018075	-43664	-93.310
0.020162	-42259	-98.097
0.022413	-42624	-105.45
0.024834	-41736	-111.00
0.027432	-40879	-117.51
0.030215	-40321	-122.51
0.033190	-39477	-127.93
0.036364	-38839	-133.87
0.039745	-38524	-141.00
0.043339	-37956	-147.57
0.047156	-37180	-153.21
0.051201	-36347	-159.00
0.055484	-36133	-165.89
0.060011	-35814	-173.38
0.064790	-35355	-180.52
0.069830	-35122	-188.94
0.075138	-34883	-197.03
0.080722	-34877	-206.94
0.086591	-34702	-215.55
0.092751	-34538	-225.71
0.099213	-34421	-234.81
0.10598	-34388	-245.46
0.11307	-34083	-255.05
0.12048	-34082	-265.97
0.12823	-34036	-277.07
0.13631	-33971	-288.44
0.14475	-33915	-300.12
0.15355	-33851	-312.23
0.16271	-33788	-324.47
0.17226	-33801	-336.99
0.18218	-33711	-349.87
0.19250	-33662	-362.91
0.20322	-33701	-376.80
0.21436	-33657	-390.33
0.22591	-33642	-404.46
0.23789	-33578	-418.55
0.25031	-33551	-433.21
0.26318	-33546	-448.35
0.27650	-33532	-463.87
0.29029	-33500	-479.18
0.30455	-33495	-495.19
0.31930	-33486	-511.61
0.33454	-33457	-527.95
0.35028	-33447	-544.82
0.36653	-33417	-561.81
0.38330	-33409	-579.38
0.40060	-33395	-597.12
0.41844	-33374	-615.07
0.43683	-33354	-633.32
0.45578	-33356	-652.21
0.47530	-33351	-671.35
0.49539	-33350	-690.79
0.51608	-33318	-710.45
0.53735	-33308	-730.16
0.55924	-33316	-750.68
0.58174	-33298	-771.27
0.60487	-33300	-792.33
0.62863	-33300	-813.88
0.65304	-33273	-835.24
0.67811	-33273	-857.26
0.70384	-33277	-879.76
0.73025	-33270	-902.53
0.75734	-33263	-925.50
0.78513	-33266	-948.97
0.81363	-33238	-972.45
0.84284	-33258	-996.55
0.87278	-33250	-1020.9
0.90345	-33253	-1045.7
0.93488	-33245	-1070.8
0.96705	-33228	-1096.1
1.0000	-33246	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -34088.099192317895
