PathParameter	MaxPathLikelihood	MLContribution
0.0000	-46786	-0.010295
2.1544e-07	-46617	-0.093568
2.1715e-06	-46387	-0.29735
8.3895e-06	-46672	-0.64690
2.1888e-05	-46795	-1.1563
4.6050e-05	-46808	-1.8424
8.4561e-05	-46599	-2.7155
0.00014136	-46490	-3.7860
0.00022061	-46648	-5.0676
0.00032669	-46653	-6.5614
0.00046416	-46798	-8.3016
0.00063774	-46699	-10.259
0.00085232	-46498	-12.437
0.0011130	-46711	-14.876
0.0014248	-46015	-17.524
0.0017932	-46277	-20.451
0.0022237	-46272	-23.663
0.0027216	-46103	-27.092
0.0032929	-46080	-30.739
0.0039432	-45856	-34.720
0.0046784	-45879	-38.953
0.0055047	-45593	-43.283
0.0064280	-45196	-47.924
0.0074546	-45370	-52.724
0.0085909	-45177	-57.892
0.0098431	-44995	-63.343
0.011218	-44764	-68.847
0.012722	-44190	-74.304
0.014361	-44037	-80.301
0.016143	-42630	-84.830
0.018075	-42710	-91.499
0.020162	-41869	-97.222
0.022413	-41797	-103.08
0.024834	-41422	-109.83
0.027432	-40434	-115.28
0.030215	-40045	-121.75
0.033190	-39720	-128.44
0.036364	-38630	-133.53
0.039745	-38181	-139.87
0.043339	-37664	-145.95
0.047156	-37274	-153.14
0.051201	-36580	-159.93
0.055484	-36528	-167.44
0.060011	-36138	-175.39
0.064790	-35709	-182.69
0.069830	-35461	-190.25
0.075138	-35385	-199.70
0.080722	-35383	-209.50
0.086591	-34870	-217.82
0.092751	-34896	-227.45
0.099213	-34800	-237.38
0.10598	-34697	-247.49
0.11307	-34453	-257.49
0.12048	-34420	-268.57
0.12823	-34334	-279.47
0.13631	-34212	-290.90
0.14475	-34139	-302.27
0.15355	-34146	-314.52
0.16271	-34095	-326.90
0.17226	-33999	-339.26
0.18218	-34035	-352.80
0.19250	-33928	-365.74
0.20322	-33939	-379.50
0.21436	-33911	-393.33
0.22591	-33891	-407.57
0.23789	-33843	-421.94
0.25031	-33810	-436.53
0.26318	-33840	-452.24
0.27650	-33811	-467.38
0.29029	-33781	-483.40
0.30455	-33733	-499.44
0.31930	-33762	-515.73
0.33454	-33728	-532.37
0.35028	-33699	-549.15
0.36653	-33687	-566.51
0.38330	-33684	-584.11
0.40060	-33653	-602.00
0.41844	-33640	-619.99
0.43683	-33645	-638.65
0.45578	-33641	-657.80
0.47530	-33614	-676.77
0.49539	-33589	-696.11
0.51608	-33591	-715.96
0.53735	-33602	-736.41
0.55924	-33606	-757.28
0.58174	-33562	-777.96
0.60487	-33562	-798.90
0.62863	-33552	-820.14
0.65304	-33558	-842.17
0.67811	-33544	-864.12
0.70384	-33542	-886.84
0.73025	-33544	-909.85
0.75734	-33533	-932.93
0.78513	-33537	-956.69
0.81363	-33536	-980.59
0.84284	-33518	-1004.6
0.87278	-33518	-1029.2
0.90345	-33507	-1054.1
0.93488	-33520	-1079.5
0.96705	-33513	-1105.1
1.0000	-33502	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -34320.02614611627
PathParameter	MaxPathLikelihood	MLContribution
0.0000	-48650	-0.010752
2.1544e-07	-48640	-0.097596
2.1715e-06	-48893	-0.31070
8.3895e-06	-48893	-0.67401
2.1888e-05	-48762	-1.2048
4.6050e-05	-48504	-1.9193
8.4561e-05	-48885	-2.8336
0.00014136	-48656	-3.9506
0.00022061	-48681	-5.2930
0.00032669	-48603	-6.8525
0.00046416	-48671	-8.6493
0.00063774	-48689	-10.693
0.00085232	-48767	-12.965
0.0011130	-48387	-15.510
0.0014248	-48706	-18.298
0.0017932	-48564	-21.357
0.0022237	-48296	-24.680
0.0027216	-48534	-28.296
0.0032929	-48474	-32.154
0.0039432	-48334	-36.309
0.0046784	-47697	-40.649
0.0055047	-48217	-45.382
0.0064280	-47847	-50.328
0.0074546	-47623	-55.409
0.0085909	-47487	-60.734
0.0098431	-46818	-66.252
0.011218	-46655	-72.404
0.012722	-46534	-78.300
0.014361	-45603	-84.089
0.016143	-45207	-90.087
0.018075	-45322	-96.838
0.020162	-44170	-102.78
0.022413	-43817	-108.64
0.024834	-42800	-114.40
0.027432	-42574	-120.78
0.030215	-41366	-126.49
0.033190	-40748	-132.83
0.036364	-39789	-137.96
0.039745	-39660	-145.04
0.043339	-38483	-149.22
0.047156	-38014	-156.83
0.051201	-37462	-163.02
0.055484	-36839	-169.53
0.060011	-36222	-176.21
0.064790	-36125	-184.32
0.069830	-35639	-191.86
0.075138	-35017	-198.80
0.080722	-35007	-208.80
0.086591	-34811	-216.78
0.092751	-34658	-225.94
0.099213	-34619	-236.11
0.10598	-34341	-245.52
0.11307	-34294	-256.35
0.12048	-34142	-266.79
0.12823	-34113	-277.65
0.13631	-34068	-289.15
0.14475	-33946	-300.52
0.15355	-33942	-312.81
0.16271	-33825	-324.69
0.17226	-33828	-337.55
0.18218	-33771	-350.09
0.19250	-33728	-363.22
0.20322	-33688	-376.80
0.21436	-33682	-390.52
0.22591	-33571	-404.51
0.23789	-33598	-418.89
0.25031	-33607	-433.84
0.26318	-33562	-448.78
0.27650	-33529	-464.00
0.29029	-33454	-479.57
0.30455	-33516	-495.47
0.31930	-33481	-511.52
0.33454	-33454	-528.18
0.35028	-33460	-545.09
0.36653	-33431	-561.97
0.38330	-33409	-579.55
0.40060	-33409	-597.26
0.41844	-33390	-615.37
0.43683	-33394	-633.97
0.45578	-33366	-652.37
0.47530	-33349	-671.52
0.49539	-33338	-690.72
0.51608	-33343	-710.61
0.53735	-33327	-730.61
0.55924	-33321	-750.82
0.58174	-33317	-771.58
0.60487	-33303	-792.63
0.62863	-33303	-813.92
0.65304	-33294	-835.56
0.67811	-33280	-857.63
0.70384	-33280	-879.87
0.73025	-33275	-902.70
0.75734	-33271	-925.62
0.78513	-33273	-949.11
0.81363	-33264	-972.69
0.84284	-33266	-996.84
0.87278	-33263	-1021.2
0.90345	-33263	-1046.0
0.93488	-33250	-1070.9
0.96705	-33249	-1096.4
1.0000	-33254	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -34187.86997237736
