PathParameter	MaxPathLikelihood	MLContribution
0.0000	-47715	-0.010653
2.1544e-07	-48009	-0.096738
2.1715e-06	-47983	-0.30780
8.3895e-06	-47715	-0.66784
2.1888e-05	-47510	-1.1974
4.6050e-05	-47690	-1.8990
8.4561e-05	-47713	-2.8046
0.00014136	-47747	-3.9121
0.00022061	-47860	-5.2361
0.00032669	-47695	-6.7786
0.00046416	-47476	-8.5347
0.00063774	-47248	-10.572
0.00085232	-47663	-12.806
0.0011130	-47503	-15.279
0.0014248	-47570	-18.046
0.0017932	-47313	-20.969
0.0022237	-47339	-24.254
0.0027216	-47034	-27.726
0.0032929	-46651	-31.407
0.0039432	-46430	-35.378
0.0046784	-46628	-39.781
0.0055047	-46649	-44.231
0.0064280	-46190	-48.709
0.0074546	-46232	-53.957
0.0085909	-45832	-59.062
0.0098431	-45604	-64.387
0.011218	-44790	-69.100
0.012722	-44331	-75.033
0.014361	-44390	-80.995
0.016143	-43470	-86.296
0.018075	-43825	-93.609
0.020162	-42938	-98.534
0.022413	-42054	-104.42
0.024834	-41554	-110.60
0.027432	-40786	-116.28
0.030215	-40070	-122.60
0.033190	-39545	-128.56
0.036364	-38979	-134.01
0.039745	-38685	-141.46
0.043339	-37864	-147.63
0.047156	-37071	-152.12
0.051201	-37057	-161.13
0.055484	-35865	-165.51
0.060011	-35902	-174.11
0.064790	-35620	-181.85
0.069830	-35299	-189.90
0.075138	-35226	-199.15
0.080722	-34721	-206.49
0.086591	-34721	-216.05
0.092751	-34623	-225.71
0.099213	-34561	-235.93
0.10598	-34359	-245.47
0.11307	-34234	-255.34
0.12048	-34099	-266.06
0.12823	-34088	-277.47
0.13631	-34033	-288.79
0.14475	-33972	-300.38
0.15355	-33860	-312.32
0.16271	-33877	-324.87
0.17226	-33785	-336.95
0.18218	-33826	-350.39
0.19250	-33764	-363.70
0.20322	-33698	-376.88
0.21436	-33647	-390.38
0.22591	-33624	-404.69
0.23789	-33601	-418.83
0.25031	-33589	-433.55
0.26318	-33556	-448.72
0.27650	-33529	-463.78
0.29029	-33491	-479.41
0.30455	-33445	-495.02
0.31930	-33483	-511.53
0.33454	-33450	-528.05
0.35028	-33424	-544.66
0.36653	-33382	-561.77
0.38330	-33380	-578.87
0.40060	-33380	-596.80
0.41844	-33341	-614.68
0.43683	-33342	-633.10
0.45578	-33324	-651.75
0.47530	-33314	-671.02
0.49539	-33306	-690.07
0.51608	-33285	-709.69
0.53735	-33262	-729.65
0.55924	-33267	-749.80
0.58174	-33247	-770.26
0.60487	-33243	-791.35
0.62863	-33250	-812.86
0.65304	-33232	-834.16
0.67811	-33219	-856.10
0.70384	-33196	-878.23
0.73025	-33199	-900.86
0.75734	-33184	-923.54
0.78513	-33179	-946.86
0.81363	-33178	-970.33
0.84284	-33170	-994.37
0.87278	-33148	-1018.6
0.90345	-33156	-1043.0
0.93488	-33150	-1067.9
0.96705	-33149	-1093.2
1.0000	-33141	

log marginal likelihood (using generalized stepping stone sampling) from (pathLikelihood.source - pathLikelihood.destination) = -34061.21290923417
